Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
232789109,0,0,16.00164,0.07,0,4.699708E-20,0,0.05624444
232789203,0,0,16.00942,0.07,0,4.699708E-20,0,0.06557836
232789312,0,0,16.019,0.07,0,4.699708E-20,0,0.06954717
232789437,0,0,16.02883,0.07,0,4.699708E-20,0,0.1081273
232789578,0,0,16.04463,0.07,0,4.699708E-20,0,0.1532027
232789671,0,0,16.06544,0.07,0,4.699708E-20,0,0.2415867
232789796,0,0,16.09171,0.07,0,4.728033E-20,0,0.2240967
232789921,0,0,16.1182,0.07,0,4.727793E-20,0,0.2139932
232790031,1,0,16.13951,0.07,0,4.727609E-20,0,0.1541207
232790156,1,0,16.1423,0.07090833,0.0001399517,0.1891346,0,0.1043436
232790296,1,0,16.10316,0.09077758,0.0007600784,0.5702264,0,0.0659371
232790406,1,0,15.99583,0.1859318,0.002288103,1.21104,0,0.06712774
232790515,1,0,15.80911,0.3738523,0.00512445,1.894107,0,0.0513177
232790640,1,0,15.54184,0.646385,0.009690285,2.581293,0,0.06190959
232790812,1,0,15.19165,1.004502,0.01656079,3.302935,0,0.07664236
232790921,0,0,14.75431,1.449767,0.02608263,3.996417,0,0.08672491
232791031,0,0,14.25532,1.959409,0.0364393,4.397417,0,0.1092089
232791156,0,0,13.7417,2.498545,0.04629517,4.53278,0,0.2888013
232791265,0,0,13.23881,3.038694,0.05481482,4.479265,0,0.360704
232791390,0,1,12.80789,3.522254,0.06221521,3.387583,0,0.5494763
232791515,0,1,12.58672,3.812354,0.0666486,1.800984,0,0.592495
232791609,0,1,12.4903,3.993566,0.06941783,1.26739,0,0.7943811
232791734,0,1,12.4917,4.097633,0.07100821,0.616686,0,0.9537483
232791875,0,0,12.58914,4.129346,0.07149291,0.08250242,0,1.103597
232791984,0,0,12.74408,4.123819,0.07140839,0,0,1.302031
232792109,0,0,12.90993,4.122313,0.07138264,0,0,1.402721
232792203,1,0,13.06295,4.125812,0.07146716,0.01123039,0,1.24967
232792343,1,0,13.16373,4.145298,0.07200146,0.2820816,0,0.839632
232792453,1,0,13.16928,4.21418,0.07383132,0.8548687,0,0.4733603
232792562,1,0,13.06472,4.366354,0.07799184,1.571218,0,0.3408576
232792687,1,0,12.85766,4.610854,0.08471,2.350671,0,0.284502
232792843,0,0,12.54826,4.9503,0.09469056,3.160491,0,0.2840451
232792968,0,0,12.15506,5.372333,0.1083792,3.726937,0,0.2304726
232793031,0,0,11.7134,5.84327,0.1251943,4.009415,0,0.252862
232793203,0,0,11.25792,6.331084,0.1443771,4.03726,0,0.2570951
232793312,0,1,10.8083,6.809761,0.1649652,3.764668,0,0.2262832
232793437,0,1,10.5059,7.142724,0.180342,2.071717,0,0.2472144
232793578,0,1,10.32997,7.35409,0.1900226,1.535048,0,0.3460453
232793687,0,1,10.24199,7.49504,0.1960013,0.8848088,0,0.5015268
232793796,0,1,10.26693,7.557261,0.1983554,0.2565091,0,0.8236318
232793906,0,1,10.39022,7.55171,0.1981525,0,0,1.163949
232794046,0,0,10.55081,7.539431,0.1976942,0,0,1.377828
232794125,0,0,10.73538,7.531654,0.1973636,0,0,1.500404
232794234,0,0,10.91287,7.529242,0.1972448,0.03404375,0,1.397451
232794375,0,0,11.0628,7.529397,0.1972514,0.002284433,0,1.112002
232794515,0,0,11.18104,7.529607,0.1972618,0.001843754,0,0.8597897
232794593,0,0,11.27219,7.529816,0.1972722,0.001821342,0,0.6647052
232794718,0,0,11.34435,7.530021,0.1972826,0.001799563,0,0.5527658
232794859,0,0,11.40504,7.530225,0.1972926,0.001777986,0,0.4599167
232794984,0,0,11.45875,7.530425,0.1973023,0.00175674,0,0.4582294
232795078,0,0,11.50701,7.530623,0.197312,0.001735668,0,0.3820154
232795203,0,0,11.55033,7.530818,0.1973217,0.00171498,0,0.3385591
232795343,0,0,11.59099,7.531015,0.1973717,0.01298788,0,0.325278
232795453,0,0,11.63273,7.530891,0.197511,0.001848289,0,0.3705187
232795546,0,0,11.67626,7.53089,0.1974989,0.001868967,0,0.347585
232795671,0,0,11.71464,7.53089,0.1974844,0.001889542,0,0.328044
232795812,0,0,11.75255,7.53089,0.1974671,0.001910043,0,0.3030543
232795937,0,0,11.78882,7.53089,0.1974474,0.001930265,0,0.3075921
232796031,0,0,11.82399,7.530891,0.1974252,0.001950133,0,0.283663
232796156,0,0,11.85833,7.53089,0.1974005,0.001969305,0,0.2679066
232796296,0,0,11.89054,7.53089,0.1973734,0.001985888,0,0.2718033
232796406,0,0,11.92353,7.530891,0.1973439,0.002000308,0,0.3261699
232796515,0,0,11.95513,7.530892,0.1973124,0.002013114,0,0.3133598
232796640,0,0,11.98949,7.530893,0.1972787,0.002024013,0,0.2886315
232796765,1,0,12.02039,7.533126,0.1973971,0.07170422,0,0.243855
232796906,0,0,12.02615,7.559275,0.1986959,0.3728764,0,0.2738245
232797000,0,0,11.99338,7.624578,0.2019442,0.6279567,0,0.2476914
232797109,1,0,11.94052,7.711809,0.2062931,0.8189005,0,0.2319325
232797281,1,0,11.83629,7.849779,0.2132155,1.365436,0,0.2928129
232797390,1,0,11.6517,8.070795,0.2243763,2.123707,0,0.3080322
232797515,1,0,11.37391,8.38519,0.2407409,2.954733,0,0.2966003
232797656,0,0,11.00328,8.789033,0.2624513,3.611037,0,0.2558158
232797718,0,0,10.58731,9.25154,0.2869297,3.96658,0,0.46403
232797843,0,0,10.17119,9.738469,0.3117923,4.055366,0,0.6125662
232797953,0,0,9.783997,10.22316,0.3361506,4.004094,0,0.931944
232798109,0,1,9.437857,10.7018,0.3594514,3.948127,0,1.200055
232798234,0,1,9.230741,11.07027,0.3771557,2.366899,0,1.42685
232798359,0,1,9.205594,11.29255,0.3878334,1.59918,0,1.763422
232798468,0,1,9.28442,11.44498,0.3951569,1.005042,0,2.074525
232798593,0,0,9.475349,11.52367,0.3989378,0.444782,0,2.398698
232798703,0,0,9.761087,11.54681,0.4000493,0.08869714,0,2.706614
232798812,0,0,10.11111,11.54692,0.4000542,0,0,3.026426
232798937,0,0,10.49729,11.54892,0.4001597,0,0,3.304526
