Time = 12:43:34.683, Vertical = 0, Distance = 16.00011, Driven = 0.006863128, Gap = -1.51.5,Speed = 0.0002238139
Time = 12:43:34.841, Vertical = 0, Distance = 16.00472, Driven = 0.007460537, Gap = -1.51.5,Speed = 0.004946188
Time = 12:43:34.896, Vertical = 0, Distance = 16.01349, Driven = 0.007662452, Gap = -1.51.5,Speed = 0.0002469635
Time = 12:43:35.62, Vertical = 0.3899783, Distance = 16.02646, Driven = 0.007780427, Gap = -1.51.5,Speed = 0.02472714
Time = 12:43:35.175, Vertical = 0.5158557, Distance = 16.03699, Driven = 0.0158905, Gap = -1.4999961.5,Speed = 0.1569279
Time = 12:43:35.341, Vertical = 0.5158557, Distance = 16.04, Driven = 0.04217632, Gap = -1.4999771.5,Speed = 0.2775117
Time = 12:43:35.440, Vertical = 0.5158557, Distance = 16.03899, Driven = 0.08447278, Gap = -1.4999571.5,Speed = 0.4254766
Time = 12:43:35.544, Vertical = 0.5158557, Distance = 16.03334, Driven = 0.1432716, Gap = -1.4999271.5,Speed = 0.5441599
Time = 12:43:35.646, Vertical = 0.5158557, Distance = 16.02472, Driven = 0.2201661, Gap = -1.4998661.5,Speed = 0.7138514
Time = 12:43:35.757, Vertical = 0.5158557, Distance = 16.01439, Driven = 0.31927, Gap = -1.499781.5,Speed = 0.9172041
Time = 12:43:35.947, Vertical = 0.5158557, Distance = 16.00386, Driven = 0.4441112, Gap = -1.4996741.5,Speed = 1.12992
Time = 12:43:36.48, Vertical = 0.5158557, Distance = 15.99958, Driven = 0.5951434, Gap = -1.4995421.5,Speed = 1.355905
Time = 12:43:36.147, Vertical = 0.5158557, Distance = 16.0023, Driven = 0.7765771, Gap = -1.4993721.5,Speed = 1.627872
Time = 12:43:36.248, Vertical = 0.5158557, Distance = 16.01265, Driven = 0.9927132, Gap = -1.4991691.5,Speed = 1.930516
Time = 12:43:36.348, Vertical = 0.5158557, Distance = 16.03386, Driven = 1.247768, Gap = -1.498931.5,Speed = 2.269837
Time = 12:43:36.459, Vertical = 0.5158557, Distance = 16.07014, Driven = 1.546064, Gap = -1.498651.5,Speed = 2.644719
Time = 12:43:36.620, Vertical = 0.5158557, Distance = 16.12721, Driven = 1.890451, Gap = -1.4983271.5,Speed = 3.030102
Time = 12:43:36.778, Vertical = 0.5158557, Distance = 16.21358, Driven = 2.280753, Gap = -1.4979611.5,Speed = 3.410771
Time = 12:43:36.897, Vertical = 0.5158557, Distance = 16.33803, Driven = 2.716409, Gap = -1.4975521.5,Speed = 3.786769
Time = 12:43:36.980, Vertical = 0.5158557, Distance = 16.50488, Driven = 3.196862, Gap = -1.4971011.5,Speed = 4.158153
Time = 12:43:37.94, Vertical = 0.5158557, Distance = 16.71474, Driven = 3.721561, Gap = -1.4966091.5,Speed = 4.524975
Time = 12:43:37.220, Vertical = 0.5158557, Distance = 16.97099, Driven = 4.289963, Gap = -1.4960761.5,Speed = 4.887287
Time = 12:43:37.333, Vertical = 0.5158557, Distance = 17.2733, Driven = 4.899164, Gap = -1.4955041.5,Speed = 5.064973
Time = 12:43:37.447, Vertical = 0.5158557, Distance = 17.62223, Driven = 5.547688, Gap = -1.4948961.5,Speed = 5.423177
Time = 12:43:37.561, Vertical = 0.5158557, Distance = 18.01414, Driven = 6.238101, Gap = -1.4942491.5,Speed = 5.759629
Time = 12:43:37.674, Vertical = 0.5158557, Distance = 18.44772, Driven = 6.97063, Gap = -1.4935621.5,Speed = 6.136307
Time = 12:43:37.791, Vertical = 0.5158557, Distance = 18.92003, Driven = 7.747105, Gap = -1.4928331.5,Speed = 6.540927
Time = 12:43:37.905, Vertical = 0.5158557, Distance = 19.43368, Driven = 8.56377, Gap = -1.4920671.5,Speed = 6.945252
Time = 12:43:38.128, Vertical = 0.5158557, Distance = 19.98729, Driven = 9.420878, Gap = -1.4912631.5,Speed = 7.315415
Time = 12:43:38.239, Vertical = 0.5158557, Distance = 20.58153, Driven = 10.31671, Gap = -1.4904221.5,Speed = 7.64416
Time = 12:43:38.358, Vertical = 0.5158557, Distance = 21.21435, Driven = 11.25239, Gap = -1.4895451.5,Speed = 7.988964
Time = 12:43:38.476, Vertical = 0.5158557, Distance = 21.88632, Driven = 12.22636, Gap = -1.4886311.5,Speed = 8.310461
Time = 12:43:38.595, Vertical = 0.5158557, Distance = 22.59638, Driven = 13.23871, Gap = -1.4876821.5,Speed = 8.62462
Time = 12:43:38.705, Vertical = 0.5158557, Distance = 23.34409, Driven = 14.28894, Gap = -1.4866961.5,Speed = 8.932634
Time = 12:43:38.802, Vertical = 0.5158557, Distance = 24.12895, Driven = 15.37662, Gap = -1.4856761.5,Speed = 9.236035
Time = 12:43:38.907, Vertical = 0.5158557, Distance = 24.9505, Driven = 16.50127, Gap = -1.4846211.5,Speed = 9.534423
Time = 12:43:39.23, Vertical = 0.5158557, Distance = 25.80833, Driven = 17.66241, Gap = -1.4835321.5,Speed = 9.827388
Time = 12:43:39.100, Vertical = 0.5158557, Distance = 26.70207, Driven = 18.8595, Gap = -1.4824091.5,Speed = 10.11678
Time = 12:43:39.245, Vertical = 0.5158557, Distance = 27.63133, Driven = 20.09201, Gap = -1.4812531.5,Speed = 10.40412
Time = 12:43:39.380, Vertical = 0.5158557, Distance = 28.5957, Driven = 21.35951, Gap = -1.4800641.5,Speed = 10.68893
