Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
20590531,0,0,15.99975,0.07,0,4.728291E-20,0,0.02363539
20590640,0,0,16.00063,0.07,0,4.728291E-20,0,0.02291284
20590765,0,0,16.0046,0.07,0,4.728289E-20,0,0.06083036
20590890,0,0,16.01152,0.07,0,4.728289E-20,0,0.07497439
20591000,0,0,16.02077,0.07,0,4.728288E-20,0,0.1223216
20591125,0,0,16.03081,0.07,0,4.728288E-20,0,0.1194926
20591250,0,0,16.04338,0.07,0,4.728287E-20,0,0.07629672
20591359,0,0,16.05933,0.07,0,4.728287E-20,0,0.1387453
20591484,0,0,16.07495,0.07,0,4.728285E-20,0,0.1460491
20591609,1,0,16.09013,0.07018033,0,0.09150498,0,0.1707366
20591734,1,0,16.0753,0.08163814,0,0.4866491,0,0.2166675
20591875,1,0,16.00158,0.1609639,0,1.128727,0,0.2786231
20592000,1,0,15.8575,0.333843,0,1.789024,0,0.3230039
20592125,1,0,15.63081,0.5942783,0,2.460629,0,0.315634
20592218,0,0,15.33563,0.9345377,0,3.130633,0,0.460726
20592328,0,0,14.98644,1.340138,0,3.577294,0,0.5285891
20592453,0,0,14.61496,1.782413,0,3.761563,0,0.601658
20592609,0,0,14.25501,2.230271,0,3.738134,0,0.7694392
20592703,0,0,13.91263,2.672743,0,3.692259,0,0.8916491
20592796,0,0,13.59424,3.109774,0,3.646977,0,1.098812
20592953,0,0,13.29982,3.541409,0,3.602254,0,1.185464
20593078,0,0,13.03004,3.967705,0,3.558086,0,1.412876
20593171,0,0,12.78432,4.388723,0,3.514466,0,1.551733
20593328,0,0,12.5654,4.804526,0,3.471391,0,1.732526
20593406,0,0,12.37542,5.215177,0,3.428855,0,1.905305
20593546,0,0,12.22052,5.620739,0,3.386853,0,2.197809
20593656,0,0,12.10109,6.021277,0,3.345381,0,2.420097
20593812,0,0,12.0148,6.416852,0,3.304432,0,2.653638
20593906,0,0,11.96249,6.807528,0,3.263999,0,2.896922
20594015,0,0,11.94656,7.193365,0,3.224077,0,3.172038
20594125,0,0,11.96997,7.574424,0,3.184657,0,3.473423
20594281,0,0,12.03614,7.950766,0,3.145732,0,3.812731
20594375,0,0,12.15013,8.32245,0,3.107294,0,4.198711
20594500,0,0,12.317,8.689535,0,3.069335,0,4.626078
20594625,0,0,12.53972,9.052077,0,3.031848,0,5.055908
20594734,1,0,12.82362,9.414618,0,3.115087,0,5.520791
20594843,1,0,13.12288,9.808178,0,3.479278,0,5.924623
20594968,0,0,13.41084,10.2485,0,3.783177,0,6.284771
20595125,0,0,13.74637,10.70551,0,3.826486,0,7.095293
20595250,0,0,14.13686,11.15877,-0.000357151,3.779638,0,7.295228
20595359,0,0,14.54419,11.60639,-0.002798438,3.733183,0,7.078585
20595453,0,0,14.958,12.0484,-0.007963181,3.68723,0,6.688362
20595609,0,0,15.35373,12.48489,-0.01556766,3.641968,0,6.789518
20595718,0,0,15.71791,12.91593,-0.02458918,3.597307,0,6.404309
20595843,0,0,16.0685,13.34162,-0.03437161,3.553256,0,6.20298
20595937,0,0,16.41267,13.76204,-0.04352474,3.50976,0,6.447234
20596046,0,0,16.78527,14.17727,-0.05140615,3.46675,0,6.833728
20596187,0,0,17.20651,14.58737,-0.05823159,3.424272,0,6.998967
20596312,0,0,17.68489,14.99238,-0.06486559,3.382329,0,7.723134
20596406,0,0,18.20888,15.39237,-0.07141531,3.340913,0,7.774539
20596562,0,0,18.77924,15.78741,-0.07788384,3.300021,0,8.388787
20596671,0,0,19.3982,16.17755,-0.08427215,3.259645,0,8.67389
20596796,1,0,20.06776,16.56774,-0.09066129,3.342861,0,9.01204
20596890,1,0,20.75559,16.98931,-0.09756458,3.715775,0,9.633441
20597046,1,0,21.41047,17.47654,-0.1055427,4.361245,0,9.806561
20597171,1,0,22.02383,18.05247,-0.1149731,5.114181,0,9.775604
20597281,1,0,22.59859,18.70699,-0.1256901,5.803905,0,10.01429
20597390,1,0,23.11489,19.46481,-0.1380988,6.503533,0,10.85144
20597484,1,0,23.577,20.32138,-0.1521243,7.203039,0,11.33223
20597609,1,0,23.98541,21.26375,-0.1675547,7.930086,0,11.30741
20597781,1,0,24.35554,22.28907,-0.1843432,8.591977,0,11.91847
20597875,1,0,24.69004,23.39464,-0.2024457,9.477945,0,12.16461
20597984,1,0,24.9967,24.57375,-0.2217522,10.09434,0,12.47039
20598109,0,0,25.24504,25.83047,-0.2423292,10.38314,0,12.39334
20598218,0,0,25.44333,27.13619,-0.2637087,10.72968,0,12.51388
20598312,0,0,25.62448,28.46103,-0.2854012,10.66543,0,12.39375
20598468,0,0,25.81284,29.77702,-0.3069489,11.0631,0,12.51655
20598578,0,0,26.03272,31.06565,-0.3280483,11.00669,0,12.44911
20598687,0,0,26.25336,32.34773,-0.3490405,10.93797,0,12.52895
20598828,0,0,26.49476,33.61238,-0.3697474,10.73721,0,12.51715
20598937,0,0,26.75237,34.86074,-0.3901874,10.19521,0,12.40886
20599062,0,0,27.02432,36.09246,-0.410355,10.07756,0,12.51762
20599218,0,0,27.31354,37.30923,-0.4302777,9.946917,0,12.38614
20599312,0,0,27.61455,38.51363,-0.4499979,9.805386,0,12.52297
20599406,0,0,27.94091,39.69156,-0.4692847,9.879528,0,12.48582
20599562,0,0,28.27945,40.85826,-0.4883876,9.633093,0,12.51047
20599671,0,0,28.63833,42.00591,-0.5071785,9.354364,0,12.51163
20599781,0,0,29.01862,43.13103,-0.5256004,9.475884,0,12.50912
20599890,0,0,29.40827,44.24929,-0.5439103,9.260109,0,12.3886
20600000,0,0,29.79979,45.36357,-0.562155,9.162102,0,12.51213
20600156,0,0,30.20693,46.46012,-0.5801094,9.373475,0,12.48739
20600265,0,0,30.62477,47.54807,-0.5979228,9.290076,0,12.43119
20600375,0,0,31.05331,48.62192,-0.6155052,9.017505,0,12.51295
20600515,0,0,31.48607,49.67194,-0.6326978,8.776072,1,11.73544
20600609,0,0,31.76111,50.72327,-0.6499116,8.656283,1,10.27554
Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
20604031,0,0,15.99975,0.07,0,4.7283E-20,0,0.02363539
20604140,0,0,16.00063,0.07,0,4.728298E-20,0,0.02291284
20604265,0,0,16.0046,0.07,0,4.728298E-20,0,0.06083036
20604390,0,0,16.01152,0.07,0,4.728297E-20,0,0.07497439
20604515,0,0,16.02077,0.07,0,4.728297E-20,0,0.1223216
20604625,0,0,16.03081,0.07,0,4.728296E-20,0,0.1194926
20604750,0,0,16.04338,0.07,0,4.728294E-20,0,0.07629672
20604875,0,0,16.05933,0.07,0,4.728294E-20,0,0.1387453
20605000,0,0,16.07495,0.07,0,4.728293E-20,0,0.1460491
20605109,0,0,16.09516,0.07,0,4.728293E-20,0,0.1707366
20605234,0,0,16.11731,0.07,0,4.728291E-20,0,0.2166675
20605343,0,0,16.14652,0.07,0,4.728291E-20,0,0.2786231
20605468,0,0,16.18392,0.07,0,4.728289E-20,0,0.3230039
20605593,0,0,16.22095,0.07,0,4.728288E-20,0,0.315634
20605703,0,0,16.26755,0.07,0,4.728288E-20,0,0.460726
20605843,0,0,16.32475,0.07,0,4.728287E-20,0,0.5285891
20605953,0,0,16.396,0.07,0,4.728287E-20,0,0.601658
