228
Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
4329593,0,0,50.57593,34.83913,-7.6,1.798983E-18,0,0.05624444
4329718,0,0,50.58362,34.83913,-7.6,1.798983E-18,0,0.06557836
4329843,0,0,50.59308,34.83913,-7.6,1.798983E-18,0,0.06954717
4329953,0,0,50.60281,34.83913,-7.6,1.798983E-18,0,0.1081273
4330078,0,0,50.61842,34.83913,-7.6,1.798983E-18,0,0.1532027
4330203,0,0,50.639,34.83913,-7.6,1.798983E-18,0,0.2415867
4330312,0,0,50.6641,34.83913,-7.6,1.813453E-18,0,0.1783419
4330437,0,0,50.6918,34.83913,-7.6,1.813526E-18,0,0.235318
4330562,1,0,50.7075,34.83445,-7.599965,0.06813212,0,0.1432592
4330687,1,0,50.68984,34.80457,-7.599606,0.4044089,0,0.04134906
4330796,1,0,50.61455,34.72554,-7.598559,0.9093974,0,0.04035874
4330921,1,0,50.47134,34.57896,-7.596622,1.511387,0,0.04418774
4331031,1,0,50.25636,34.36345,-7.593528,2.091531,0,0.02079175
4331171,1,0,49.96464,34.07254,-7.588776,2.757242,0,0.02620685
4331281,1,0,49.58969,33.69993,-7.581743,3.478626,0,0.02253309
4331406,1,0,49.12427,33.23907,-7.571581,4.242396,0,0.005195213
4331515,1,0,48.56807,32.68882,-7.557325,4.999282,0,0.05013786
4331625,1,0,47.92979,32.05654,-7.538095,5.525292,0,0.04209019
4331765,1,0,47.20872,31.341,-7.512514,6.379439,0,0.03837334
4331890,1,0,46.41034,30.55003,-7.479065,6.956401,0,0.0695843
4332000,1,0,45.52114,29.67125,-7.436771,7.723163,0,0
4332125,1,0,44.55339,28.71456,-7.384675,8.511343,0,0.02219956
4332250,1,0,43.5075,27.68002,-7.321315,9.128906,0,0.0230408
4332359,1,0,42.37757,26.56667,-7.243422,9.818919,0,0.02005269
4332468,1,0,41.16795,25.37416,-7.148997,10.47993,0,0.02062475
4332609,1,0,39.87659,24.0998,-7.03581,11.30459,0,0.09728062
4332718,1,0,38.50335,22.74739,-6.902355,11.86821,0,0.0549208
4332843,1,0,37.04776,21.31694,-6.744543,12.44976,0,0.03351877
4332968,1,0,35.51178,19.80791,-6.560221,13.15876,0,0.03437382
4333078,1,0,33.90174,18.22848,-6.347596,13.70552,0,0.001763658
4333203,1,0,32.21245,16.57351,-6.102858,14.46818,0,0.05735531
4333312,1,0,30.44604,14.84957,-5.825328,14.96226,0,0.0328861
4333437,1,0,28.60304,13.06082,-5.524601,15.72565,0,0.0741813
4333562,0,0,26.69016,11.22781,-5.224789,16.2552,0,0.06163096
4333687,0,0,24.73071,9.393107,-4.936111,16.40241,0,0.06312393
4333843,0,1,22.75929,7.624708,-4.664215,16.32466,0,0.06216668
4333921,0,1,20.90653,6.079107,-4.412378,14.62655,0,0.06726209
4334031,0,1,19.31262,4.922441,-4.187397,12.55808,0,0.09282556
4334171,0,1,17.96399,4.182755,-3.995138,10.51437,0,0.05854197
4334281,0,1,16.86282,3.839616,-3.83685,8.495073,0,0.1761563
4334406,0,1,16.00498,3.786753,-3.712509,6.499884,0,0.1137395
4334515,0,1,15.38414,3.875908,-3.621685,4.560251,0,0.2215064
4334640,0,1,14.98488,3.991851,-3.561233,2.855326,0,0.2389359
4334781,0,0,14.76889,4.077032,-3.526601,1.731057,0,0.2772855
4334890,0,0,14.63354,4.145864,-3.501545,1.343487,0,0.4068701
4335000,1,0,14.52689,4.208934,-3.479539,1.220466,0,0.3808631
4335125,1,0,14.41182,4.277947,-3.456093,1.363492,0,0.3417009
4335234,1,0,14.24803,4.368544,-3.426546,1.810174,0,0.1884165
4335359,0,0,14.0145,4.498179,-3.38696,2.273756,0,0.1355297
4335468,0,0,13.74234,4.656601,-3.341512,2.404824,0,0.1120137
4335593,0,0,13.46742,4.830007,-3.294364,2.431696,0,0.159868
4335718,0,0,13.19369,5.012052,-3.247053,2.402493,0,0.1216135
4335843,0,0,12.92415,5.201351,-3.200206,2.372737,0,0.1601494
4335968,0,0,12.6731,5.397251,-3.154717,2.343341,0,0.3033065
4336078,0,0,12.44183,5.598665,-3.110743,2.314382,0,0.5165445
4336187,0,0,12.23622,5.804216,-3.067772,2.285677,0,0.6875985
4336312,0,0,12.05181,6.012736,-3.025343,2.257319,0,0.7743334
4336437,0,0,11.88505,6.223507,-2.983441,2.229315,0,0.8866735
4336546,0,0,11.73482,6.435918,-2.942059,2.201658,0,1.069324
4336671,0,0,11.60873,6.649446,-2.901189,2.174346,0,1.228619
4336796,0,0,11.51001,6.863644,-2.860827,2.147375,0,1.416122
4336921,0,0,11.43691,7.078127,-2.820966,2.120738,0,1.649005
