14450
Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
98184109,0,0,50.57593,34.83913,-7.6,1.798983E-18,0,0.05624445
98184265,0,0,50.58253,34.83913,-7.6,1.798983E-18,0,0.1004002
98184343,0,0,50.5962,34.83913,-7.6,1.798983E-18,0,0.1652788
98184500,0,0,50.6078,34.83913,-7.6,1.798983E-18,0,0.1098513
98184609,0,0,50.62084,34.83913,-7.6,1.798983E-18,0,0.1331946
98184718,0,0,50.64274,34.83913,-7.6,1.798983E-18,0,0.1990113
98184843,0,0,50.66851,34.83913,-7.6,1.798983E-18,0,0.2680865
98184937,0,0,50.70002,34.83913,-7.6,1.798983E-18,0,0.2593607
98185109,0,0,50.7447,34.83913,-7.6,1.798983E-18,0,0.400649
98185218,0,0,50.80001,34.83913,-7.6,1.798983E-18,0,0.5321013
98185312,0,0,50.87006,34.83913,-7.6,1.798983E-18,0,0.6476133
98185437,0,0,50.95807,34.83913,-7.6,1.798983E-18,0,0.8198875
98185546,0,0,51.06226,34.83913,-7.6,1.798983E-18,0,0.9488721
98185671,0,0,51.19073,34.83913,-7.6,1.798983E-18,0,1.164574
98185843,0,0,51.34475,34.83913,-7.6,1.798983E-18,0,1.404532
98185937,0,0,51.52655,34.83913,-7.6,1.798983E-18,0,1.68102
98186046,0,0,51.7401,34.83913,-7.6,1.798983E-18,0,1.914583
98186171,0,0,51.98505,34.83913,-7.6,1.798983E-18,0,2.184496
98186281,0,0,52.26584,34.83913,-7.6,1.798983E-18,0,2.506435
98186375,0,0,52.58255,34.83913,-7.6,1.798983E-18,0,2.818376
98186500,0,0,52.93705,34.83913,-7.6,1.798983E-18,0,3.15765
98186640,0,0,53.33276,34.83913,-7.6,1.798983E-18,0,3.503408
