13305
Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
352910640,0,0,50.57593,34.83913,-7.6,1.798983E-18,0,0.05624444
352910781,0,0,50.58362,34.83913,-7.6,1.798983E-18,0,0.06557836
352910890,0,0,50.59308,34.83913,-7.6,1.798983E-18,0,0.06954717
352911000,0,0,50.60281,34.83913,-7.6,1.798983E-18,0,0.1081273
352911125,0,0,50.61842,34.83913,-7.6,1.798983E-18,0,0.1532027
352911234,0,0,50.639,34.83913,-7.6,1.798983E-18,0,0.2415867
352911359,0,0,50.6641,34.83913,-7.6,1.798983E-18,0,0.1784279
352911468,0,0,50.69185,34.83913,-7.6,1.798983E-18,0,0.216032
352911593,0,0,50.72185,34.83913,-7.6,1.798983E-18,0,0.2714356
352911718,0,0,50.74977,34.83913,-7.6,1.798983E-18,0,0.2090606
352911843,1,0,50.77185,34.83213,-7.6,0.1083953,0,0.2314434
352911953,1,0,50.76157,34.7899,-7.6,0.5745859,0,0.2675516
352912078,1,0,50.69035,34.68579,-7.6,1.20253,0,0.304765
352912203,1,0,50.53975,34.49732,-7.6,1.911078,0,0.3705192
352912328,1,0,50.3111,34.2252,-7.6,2.632545,0,0.4141704
352912437,1,0,49.99872,33.86407,-7.6,3.409029,0,0.5201667
352912562,1,0,49.60521,33.41326,-7.6,4.175156,0,0.5577676
352912687,1,0,49.13367,32.87387,-7.6,4.93289,0,0.7232037
352912812,1,0,48.59084,32.25421,-7.6,5.451466,0,0.8010851
352912921,1,0,47.97335,31.5492,-7.6,6.31885,0,0.8508539
352913046,1,0,47.28488,30.76248,-7.6,7.239283,0,1.013321
352913187,1,0,46.5393,29.90504,-7.6,7.636592,0,1.113035
352913312,1,0,45.71909,28.96463,-7.6,8.28498,0,1.248944
352913406,1,0,44.83062,27.94296,-7.6,8.919928,0,1.319165
352913515,1,0,43.87753,26.84378,-7.6,9.595693,0,1.535505
352913656,1,0,42.86386,25.66928,-7.6,10.30277,0,1.695448
352913781,1,0,41.79374,24.42048,-7.6,11.05451,0,1.939184
352913875,1,0,40.66794,23.09911,-7.6,11.77591,0,2.169609
352914046,1,0,39.49605,21.71255,-7.6,12.40773,0,2.477214
352914156,1,0,38.28099,20.26389,-7.6,13.11155,0,2.778649
352914312,1,0,37.02631,18.76098,-7.6,13.76972,0,3.08864
352914375,1,0,35.73704,17.21195,-7.6,14.4234,0,3.427363
352914484,1,0,34.41732,15.62939,-7.6,15.06848,0,3.794181
352914656,1,0,33.07321,14.03195,-7.6,15.70725,0,4.205161
352914718,1,0,31.7101,12.44863,-7.6,16.34011,0,4.630877
352914843,1,0,30.32966,10.9261,-7.6,16.96358,0,5.060364
352914984,1,0,28.94266,9.540909,-7.6,17.57575,0,5.525215
352915171,1,0,27.53647,8.415848,-7.6,18.17852,0,5.92571
352915218,1,0,26.10579,7.726421,-7.6,18.77014,0,6.236258
352915328,1,0,24.66885,7.653804,-7.6,19.35033,0,6.784902
352915500,1,0,23.23171,8.272088,-7.6,19.92097,0,7.308404
352915656,1,0,21.77447,9.497465,-7.6,20.48374,0,7.413393
352915718,1,0,20.30495,11.17495,-7.6,21.03936,0,7.672404
352915828,1,0,18.83727,13.16992,-7.6,21.58804,0,7.817006
352916000,1,0,17.38775,15.39074,-7.6,22.12486,0,8.793109
