13511
Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
94945234,0,0,50.57593,34.83913,-7.6,1.798983E-18,0,0.05624444
94945375,0,0,50.58362,34.83913,-7.6,1.798983E-18,0,0.06557836
94945453,0,0,50.59308,34.83913,-7.6,1.798983E-18,0,0.06954717
94945593,0,0,50.60281,34.83913,-7.6,1.798983E-18,0,0.1081273
94945703,0,0,50.61842,34.83913,-7.6,1.798983E-18,0,0.1532027
94945828,0,0,50.639,34.83913,-7.6,1.798983E-18,0,0.2415867
94945921,0,0,50.6641,34.83913,-7.6,1.798983E-18,0,0.1784279
94946062,0,0,50.69063,34.83913,-7.6,1.813557E-18,0,0.20986
94946171,0,0,50.71721,34.83913,-7.6,1.813488E-18,0,0.2156978
94946312,0,0,50.73647,34.83913,-7.6,1.813377E-18,0,0.09238192
94946406,0,0,50.74388,34.83913,-7.6,1.813375E-18,0,0.02222461
94946531,1,0,50.74808,34.83843,-7.599992,0.03590406,0,0.07331135
94946703,1,0,50.73146,34.81886,-7.599786,0.3067149,0,0
94946781,1,0,50.65969,34.74665,-7.59886,0.8451021,0,0
94946890,1,0,50.51304,34.60014,-7.596874,1.547546,0,0.03120402
94947015,1,0,50.2795,34.36688,-7.59348,2.314098,0,0.00441908
94947109,1,0,49.95283,34.04147,-7.588058,3.096081,0,0.02080506
94947296,1,0,49.53283,33.625,-7.57995,3.866149,0,0.01100422
94947390,1,0,49.02063,33.11868,-7.568312,4.627389,0,0
94947484,1,0,48.42633,32.52985,-7.552328,5.278693,0,0.03136005
94947625,1,0,47.73613,31.84564,-7.530485,5.981263,0,0.06731969
94947734,1,0,46.96735,31.08268,-7.501884,6.88095,0,0.01917993
94947859,1,0,46.12275,30.24634,-7.465562,7.33398,0,0.03918564
94947968,1,0,45.18472,29.3181,-7.418088,8.288284,0,0.02370303
94948125,1,0,44.16604,28.31103,-7.359661,9.014849,0,0.03883819
94948203,1,0,43.06483,27.22093,-7.288327,9.688463,0,0.09909358
94948312,1,0,41.87989,26.0501,-7.20224,10.25188,0,0.04300002
94948468,1,0,40.60992,24.79776,-7.097946,10.93019,0,0.05471411
94948578,1,0,39.25577,23.4627,-6.9729,11.65176,0,0.04809846
94948750,1,0,37.81701,22.04603,-6.824794,12.4611,0,0.04881111
94948843,1,0,36.30396,20.55823,-6.651454,12.97806,0,0.0501338
94948968,1,0,34.71078,18.99291,-6.449709,13.53628,0,0.05225303
94949031,1,0,33.03952,17.35577,-6.217474,14.14918,0,0.01784275
94949203,1,0,31.28692,15.64511,-5.951521,14.87222,0,0.01128191
94949296,1,0,29.45862,13.86595,-5.650549,15.56801,0,0.0467691
94949421,1,0,27.55612,12.02496,-5.311744,16.15672,0,0.002907716
94949562,1,0,25.57935,10.12782,-4.933239,16.79863,0,0.04178016
94949640,1,0,23.53072,8.194366,-4.521383,17.46414,0,0.02936857
94949796,1,0,21.41218,6.268594,-4.082917,18.05178,0,0.04047375
94949875,0,0,19.22378,4.468508,-3.626305,18.65193,0,0.08974368
