133249
Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
353074265,0,0,50.57593,34.83913,-7.6,1.798983E-18,0,0.05624444
353074406,0,0,50.58362,34.83913,-7.6,1.798983E-18,0,0.06557836
353074562,0,0,50.59308,34.83913,-7.6,1.798983E-18,0,0.06954717
353074625,0,0,50.60281,34.83913,-7.6,1.798983E-18,0,0.1081273
353074734,0,0,50.61842,34.83913,-7.6,1.798983E-18,0,0.1532027
353074906,0,0,50.639,34.83913,-7.6,1.798983E-18,0,0.2415867
353074953,0,0,50.6641,34.83913,-7.6,1.798983E-18,0,0.1784279
353075093,0,0,50.69185,34.83913,-7.6,1.798983E-18,0,0.216032
353075250,0,0,50.72185,34.83913,-7.6,1.798983E-18,0,0.2714356
353075328,1,0,50.74622,34.83562,-7.6,0.09549955,0,0.2090606
353075453,1,0,50.74252,34.80318,-7.6,0.477492,0,0.2314434
353075625,1,0,50.68727,34.71657,-7.6,0.9820697,0,0.2675516
353075718,1,0,50.54972,34.54702,-7.6,1.730418,0,0.304765
353075828,1,0,50.33138,34.29175,-7.6,2.487377,0,0.3705192
353075921,1,0,50.02878,33.94677,-7.6,3.272266,0,0.4141704
353076125,1,0,49.64136,33.51181,-7.6,4.039604,0,0.5201667
353076218,1,0,49.17362,32.98806,-7.6,4.798921,0,0.5577676
353076328,1,0,48.63138,32.37939,-7.6,5.742808,0,0.7232037
353076421,1,0,48.02095,31.69368,-7.6,6.119743,0,0.8010851
353076531,1,0,47.34263,30.92949,-7.6,7.134213,0,0.8508539
353076718,1,0,46.59673,30.08724,-7.6,7.365731,0,1.013321
353076828,1,0,45.78486,29.16593,-7.6,8.123043,0,1.113035
353076921,1,0,44.90981,28.17331,-7.6,8.687455,0,1.248944
353077015,1,0,43.97448,27.1078,-7.6,9.327044,0,1.319165
353077125,1,0,42.98183,25.97255,-7.6,9.9229,0,1.535505
353077312,1,0,41.93378,24.76787,-7.6,10.58968,0,1.695448
353077421,1,0,40.83014,23.49083,-7.6,11.48165,0,1.939184
353077515,1,0,39.67255,22.14436,-7.6,12.1048,0,2.169609
353077640,1,0,38.47168,20.73743,-7.6,12.67175,0,2.477214
353077781,1,0,37.22833,19.2719,-7.6,13.37864,0,2.778649
353077906,1,0,35.94596,17.75673,-7.6,14.01914,0,3.08864
353078000,1,0,34.62961,16.20205,-7.6,14.67305,0,3.427363
353078093,1,0,33.28358,14.62371,-7.6,15.31541,0,3.794181
353078203,1,0,31.91396,13.04567,-7.6,15.95197,0,4.205161
353078390,1,0,30.52628,11.50594,-7.6,16.58196,0,4.630877
353078468,1,0,29.12238,10.06649,-7.6,17.20065,0,5.060364
353078593,1,0,27.71304,8.828053,-7.6,17.80931,0,5.525215
353078703,1,0,26.28586,7.943722,-7.6,18.40799,0,5.92571
353078890,1,0,24.83582,7.600556,-7.6,18.99508,0,6.236258
353079000,1,0,23.38139,7.929343,-7.6,19.57133,0,6.784902
353079093,1,0,21.92903,8.909348,-7.6,20.13879,0,7.308404
353079187,1,0,20.45961,10.40396,-7.6,20.69876,0,7.413393
353079296,1,0,18.98185,12.26586,-7.6,21.25169,0,7.672404
353079437,1,0,17.51155,14.3867,-7.6,21.78942,0,7.817006
353079578,1,0,16.06598,16.6974,-7.6,22.32085,0,8.793109
353079687,1,0,14.63172,19.15566,-7.6,22.85455,0,9.110205
353079781,1,0,13.23032,21.73491,-7.6,23.37995,0,9.046723
353079875,1,0,11.885,24.41769,-7.6,23.89881,0,9.548385
353080078,1,0,10.63054,27.19226,-7.6,24.4112,0,10.35443
353080171,1,0,9.509135,30.05035,-7.6,24.91721,0,10.7709
353080281,1,0,8.573926,32.98597,-7.6,25.41691,0,11.12202
353080375,1,0,7.916255,35.99463,-7.6,25.91039,0,11.45557
353080484,1,0,7.612807,39.07281,-7.6,26.39772,0,11.81415
353080687,1,0,7.718292,42.21773,-7.6,26.87897,0,12.22999
353080781,1,0,8.229991,45.42707,-7.6,27.35424,0,12.5
353080875,1,0,9.092239,48.69892,-7.6,27.77778,0,12.5
353080984,1,0,10.23478,52.00362,-7.6,27.77778,0,12.5
353081078,1,0,11.56432,55.31297,-7.6,27.77778,0,12.5
353081281,1,0,13.02058,58.62616,-7.6,27.77778,0,12.5
353081375,1,0,14.5773,61.94256,-7.6,27.77778,0,12.48949
353081484,1,0,16.19069,65.26168,-7.6,27.77778,0,12.26656
353081578,1,0,17.84462,68.58313,-7.6,27.77778,0,12.5
353081687,1,0,19.53863,71.90659,-7.6,27.77778,0,12.49783
353081875,1,0,21.24543,75.23178,-7.6,27.77778,0,12.48677
353081984,1,0,22.97179,78.5585,-7.6,27.77778,0,12.5
353082078,1,0,24.71111,81.88655,-7.6,27.77778,0,12.40898
353082187,1,0,26.4676,85.21577,-7.6,27.77778,0,12.5
353082281,1,0,28.23249,88.54605,-7.6,27.77778,0,12.38488
353082484,1,0,30.00639,91.87725,-7.6,27.77778,0,12.5
353082593,1,0,31.78924,95.2093,-7.6,27.77778,0,12.49014
353082687,1,0,33.57748,98.54208,-7.6,27.77778,0,12.5
353082796,1,0,35.36728,101.8755,-7.6,27.77778,0,12.42716
353082890,1,0,37.16811,105.2096,-7.6,27.77778,0,12.48905
353083093,1,0,38.96839,108.5442,-7.6,27.77778,0,12.48925
353083187,1,0,40.77403,111.8794,-7.6,27.77778,0,12.48997
353083296,1,0,42.58183,115.215,-7.6,27.77778,0,12.5
353083390,1,0,44.3889,118.551,-7.6,27.77778,0,12.39861
353083484,1,0,46.20249,121.8874,-7.6,27.77778,0,12.5
353083718,1,0,48.01553,125.2242,-7.6,27.77778,0,12.5
353083734,1,0,49.83161,128.5612,-7.6,27.77778,0,12.5
353083875,1,0,51.64832,131.8986,-7.6,27.77778,0,12.5
353084015,1,0,53.46608,135.2363,-7.6,27.77778,0,12.38737
353084109,1,0,55.28616,138.5742,-7.6,27.77778,0,12.5
353084218,1,0,57.12376,141.9124,-7.6,27.77778,1,11.85057
353084328,1,0,59.03611,145.2508,-7.6,27.77778,1,11.45525
353084515,1,0,61.02702,148.5893,-7.6,27.77778,1,10.81214
353084625,1,0,63.16072,151.9281,-7.6,27.77778,1,9.403919
353084718,1,0,65.46059,155.2671,-7.6,27.77778,1,8.047758
353084812,1,0,67.96104,158.6062,-7.6,27.77778,1,6.057909
353084921,1,0,70.69636,161.9455,-7.6,27.77778,1,4.162725
353085125,1,0,73.64249,165.2849,-7.6,27.77778,1,2.464446
353085187,1,0,76.72076,168.6245,-7.6,27.77778,1,2.048341
353085375,1,0,79.80286,171.9642,-7.6,27.77778,1,2.040223
353085500,1,0,82.89112,175.3041,-7.6,27.77778,1,2.040569
353085625,1,0,85.98824,178.644,-7.6,27.77778,1,1.951724
353085750,1,0,89.09043,181.9841,-7.6,27.77778,1,1.910537
353085843,1,0,92.19941,185.3243,-7.6,27.77778,1,1.826509
353085953,1,0,95.31124,188.6646,-7.6,27.77778,1,1.802217
353086046,1,0,98.42578,192.0049,-7.6,27.77778,1,1.809384
353086156,1,0,101.5461,195.3454,-7.6,27.77778,1,1.756103
353086250,1,0,104.6574,198.686,-7.6,27.77778,0,2.037396
353086453,1,0,107.7127,202.0266,-7.6,27.77778,0,2.547162
353086546,1,0,110.7139,205.3673,-7.6,27.77778,0,2.994664
353086656,1,0,113.661,208.7081,-7.6,27.77778,0,3.448519
353086750,1,0,116.5551,212.049,-7.6,27.77778,0,3.888357
353086859,1,0,119.3966,215.3899,-7.6,27.77778,0,4.31946
353087015,1,0,122.186,218.7309,-7.6,27.77778,0,4.747881
353087093,1,0,124.9274,222.072,-7.6,27.77778,0,4.979632
353087218,1,0,127.6105,225.4131,-7.6,27.77778,0,5.925334
353087359,1,0,130.2375,228.7543,-7.6,27.77778,0,6.3971
353087437,1,0,132.8419,232.0955,-7.6,27.77778,0,6.309093
353087656,1,0,135.3747,235.4368,-7.6,27.77778,0,7.219803
353087765,1,0,137.8545,238.7781,-7.6,27.77778,0,7.549284
353087890,1,0,140.3033,242.1195,-7.6,27.77778,0,7.43875
353088046,1,0,142.7012,245.4609,-7.6,27.77778,0,8.193878
353088046,1,0,145.0448,248.8024,-7.6,27.77778,0,8.425602
353088171,1,0,147.3636,252.1439,-7.6,27.77778,0,8.559416
353088328,1,0,149.6209,255.4855,-7.6,27.77778,0,9.284129
353088468,1,0,151.8398,258.8271,-7.6,27.77778,0,9.380982
353088562,1,0,154.0162,262.1687,-7.6,27.77778,0,9.986926
353088656,1,0,156.1538,265.5103,-7.6,27.77778,0,9.827633
353088812,1,0,158.2425,268.8521,-7.6,27.77778,0,10.568
353088906,1,0,160.2961,272.1939,-7.6,27.77778,0,10.56936
353089015,1,0,162.2922,275.5357,-7.6,27.77778,0,11.50372
353089234,0,0,164.2565,278.8741,-7.6,27.77778,0,11.29249
353089328,0,0,166.1664,282.2028,-7.6,27.70537,0,11.84194
353089437,0,0,168.0125,285.5081,-7.6,27.41608,0,11.8792
353089531,0,0,169.7819,288.7731,-7.6,27.07615,0,12.5
353089640,0,0,171.5213,291.9976,-7.6,26.74023,0,11.91899
353089734,0,0,173.2204,295.182,-7.6,26.40848,0,12.13692
353089953,0,0,174.879,298.327,-7.6,26.08085,0,11.96257
353090140,0,0,176.5085,301.433,-7.6,25.75728,0,12.03877
353090156,0,0,178.0789,304.5005,-7.6,25.43773,0,12.5
353090265,0,0,179.6133,307.53,-7.6,25.12214,0,11.93775
353090375,0,0,181.1213,310.5219,-7.6,24.81046,0,12.5
353090531,0,0,182.5862,313.4767,-7.6,24.50266,0,12.31979
353090625,0,0,184.0003,316.3949,-7.6,24.19867,0,12.5
353090734,0,0,185.3778,319.2769,-7.6,23.89845,0,12.48113
353090843,0,0,186.7149,322.1231,-7.6,23.60195,0,12.5
353090937,0,0,188.0252,324.9341,-7.6,23.30914,0,12.48412
353091046,0,0,189.2919,327.7101,-7.6,23.01995,0,12.5
353091234,0,0,190.5323,330.4518,-7.6,22.73435,0,12.5
353091343,0,0,191.7317,333.1593,-7.6,22.4523,0,12.5
353091437,0,0,192.9044,335.8334,-7.6,22.17375,0,12.5
353091546,0,0,194.0402,338.4742,-7.6,21.89865,0,12.5
353091640,0,0,195.1388,341.0824,-7.6,21.62697,0,12.5
353091843,0,0,196.2133,343.6582,-7.6,21.35866,0,12.49474
353091937,0,0,197.2511,346.2021,-7.6,21.09367,0,12.5
353092046,0,0,198.2571,348.7144,-7.6,20.83198,0,12.5
353092140,0,0,199.2341,351.1955,-7.6,20.57353,0,12.46837
353092234,0,0,200.1761,353.6458,-7.6,20.31828,0,12.5
353092468,0,0,201.0956,356.0658,-7.6,20.06621,0,12.47735
353092625,0,0,201.9811,358.4557,-7.6,19.81726,0,12.5
353092640,0,0,202.8317,360.816,-7.6,19.5714,0,12.5
353092734,0,0,203.6625,363.1471,-7.6,19.32859,0,12.46996
353092843,0,0,204.4595,365.4492,-7.6,19.08879,0,12.5
353093031,0,0,205.2288,367.7227,-7.6,18.85196,0,12.49162
353093140,0,0,205.9683,369.9681,-7.6,18.61808,0,12.5
353093234,0,0,206.679,372.1856,-7.6,18.3871,0,12.5
353093343,0,0,207.3658,374.3755,-7.6,18.15898,0,12.46973
353093453,0,0,208.0246,376.5384,-7.6,17.93369,0,12.5
353093640,0,0,208.6507,378.6744,-7.6,17.7112,0,12.5
353093750,0,0,209.2578,380.7839,-7.6,17.49146,0,12.5
353093843,0,0,209.8369,382.8673,-7.6,17.27446,0,12.49191
353093937,0,0,210.3887,384.9248,-7.6,17.06015,0,12.5
353094046,0,0,210.9158,386.9568,-7.6,16.84849,0,12.5
353094250,0,0,211.4127,388.9636,-7.6,16.63947,1,12.5
353094343,0,0,211.9965,390.9455,-7.6,16.43303,1,10.88058
353094453,0,0,212.7247,392.9028,-7.6,16.22915,1,9.459979
353094546,0,0,213.5939,394.8358,-7.6,16.02781,1,8.213574
353094656,0,0,214.6567,396.7449,-7.6,15.82896,1,6.221745
353094843,0,0,215.931,398.6302,-7.6,15.63258,1,4.324605
353094921,0,0,217.3927,400.4922,-7.6,15.43864,1,2.624392
353095046,0,0,218.9856,402.3311,-7.6,15.2471,1,1.979732
353095156,0,0,220.5704,404.1472,-7.6,15.05794,1,1.920389
353095250,0,0,222.1383,405.9407,-7.6,14.87112,1,1.846686
353095453,0,0,223.6885,407.712,-7.6,14.68663,1,1.870462
353095546,0,0,225.22,409.4613,-7.6,14.50442,1,1.816219
353095656,0,0,226.7339,411.1889,-7.6,14.32447,1,1.719786
