Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
15350578,0,0,15.99972,0.04593061,0,2.345125E-07,0,0.02363526
15350687,0,0,16.00053,0.04593061,0,1.932214E-07,0,0.00073889
15350812,0,0,16.00583,0.04593061,0,1.965054E-07,0,0.01163258
15350937,0,0,16.01167,0.04593061,0,2.027051E-07,0,0.05133127
15351046,0,0,16.01902,0.04593061,0,2.132301E-07,0,0.08446521
15351171,0,0,16.03178,0.04593061,0,2.167087E-07,0,0.1379727
15351296,0,0,16.04412,0.04593061,0,1.999869E-07,0,0.1363942
15351421,0,0,16.05742,0.04593061,0,1.873137E-07,0,0.0809016
15351515,0,0,16.07011,0.04593061,0,2.05968E-07,0,0.09222327
15351640,0,0,16.08834,0.04593061,0,2.080204E-07,0,0.1413639
15351765,0,0,16.10694,0.04593061,0,2.149187E-07,0,0.1816235
15351875,0,0,16.12754,0.04593061,0,1.995622E-07,0,0.2179521
15352015,0,0,16.1495,0.04593061,0,1.869351E-07,0,0.1994735
15352109,0,0,16.17129,0.04593061,0,1.999352E-07,0,0.205646
15352250,0,0,16.19994,0.04593061,0,2.120454E-07,0,0.2062452
15352390,0,0,16.22758,0.04593061,0,2.14017E-07,0,0.2470931
15352500,0,0,16.25521,0.04593061,0,1.986786E-07,0,0.2254242
15352609,0,0,16.28425,0.04593061,0,1.864981E-07,0,0.2516073
15352718,0.02202857,0,16.31804,0.04593061,0,2.034231E-07,0,0.3061072
15352859,0.2447349,0,16.34888,0.04602916,-9.536743E-07,0.0949829,0,0.3006261
15353000,0.3415638,0,16.35703,0.05385894,1.418591E-05,0.299704,0,0.3045141
15353078,0.3609295,0,16.33958,0.09275831,6.186962E-05,0.5424542,0,0.3169352
15353234,0.5158557,0,16.28547,0.176393,0.0001285076,0.8987483,0,0.3122337
15353328,0.5255386,0,16.19145,0.3085799,0.0002123117,1.285426,0,0.3614812
15353484,0.6417332,0,16.05076,0.4925276,0.0003015995,1.71636,0,0.4134801
15353578,0.661099,0,15.85629,0.7366333,0.0001993179,2.265107,0,0.4342371
15353703,0.6707819,0,15.6053,1.042783,-6.818771E-05,2.779088,0,0.4732346
15353812,0.6901477,0,15.30773,1.410492,-0.0004028082,3.293699,0,0.620791
15353968,0.6901477,0,14.962,1.840944,-0.0007915497,3.805744,0,0.7200295
15354062,0.6804648,0,14.5664,2.333331,-0.001236081,4.317165,0,0.8636686
15354171,0.6514161,0,14.12756,2.885989,-0.001734853,4.808622,0,0.9754854
15354281,0.6126846,0,13.64956,3.490944,-0.002280951,5.261432,0,1.152039
15354437,0.5449044,0,13.14966,4.136388,-0.002863526,5.766598,0,1.29856
15354531,0.5449044,0,12.62579,4.824614,-0.003482819,5.845472,0,1.390263
15354687,0.5642702,0,12.05673,5.578351,-0.004047275,6.661263,0,1.592377
15354781,0.5836359,0,11.46167,6.377321,-0.004854441,7.031041,0,1.793636
15354875,0.5933188,0,10.8557,7.217364,-0.005124092,7.228409,0,1.985205
15355000,0.5255386,0,10.23262,8.099575,-0.004450321,7.52489,0,2.251635
15355156,0,0,9.597857,9.020308,-0.004068851,7.868723,0,2.488963
15355250,0,0,8.989397,9.943056,-0.004130244,7.527152,0,2.729231
15355406,0,0,8.426677,10.85062,-0.00474298,7.487251,0,2.990237
15355515,0,0,7.907602,11.7479,-0.005427361,7.501549,1,3.292391
15355625,0,0,7.378554,12.63096,-0.006547928,7.340424,1,2.713369
15355734,0,0,6.799206,13.50288,-0.007139087,7.143704,1,2.220666
15355890,0,0,6.187665,14.36871,-0.008259892,7.069946,1,2.114536
15355984,0,0,5.582627,15.22101,-0.009153128,7.177666,1,2.057102
15356093,0,0,4.984568,16.06319,-0.01017988,6.997315,1,2.037744
15356250,0,0,4.459469,16.86221,-0.02237737,5.198916,1,3.683129
15356343,0,0,4.472867,17.36552,-0.0206244,4.158474,1,4.129035
15356437,0,0,4.468681,17.84177,-0.01543748,3.846489,1,3.821319
15356562,0,0,4.466864,18.27969,-0.01290929,3.526978,1,3.533579
15356703,0,0.09949167,4.467107,18.68,-0.01288688,3.222436,1,3.225074
15356812,0,0.2253692,4.517154,18.97413,-0.01285625,1.953075,1,2.65334
15356968,0,0,4.568964,19.19541,-0.01280606,1.801667,1,1.941171
15357062,0,0,4.58452,19.41078,-0.0127207,1.79271,1,1.920957
