135740
Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
95344000,0,0,50.57593,34.83913,-7.6,1.798983E-18,0,0.05624444
95344171,0,0,50.58362,34.83913,-7.6,1.798983E-18,0,0.06557836
95344234,0,0,50.59308,34.83913,-7.6,1.798983E-18,0,0.06954717
95344343,0,0,50.60281,34.83913,-7.6,1.798983E-18,0,0.1081273
95344515,0,0,50.61842,34.83913,-7.6,1.798983E-18,0,0.1532027
95344671,0,0,50.63921,34.83913,-7.6,1.8136E-18,0,0.253074
95344703,0,0,50.66135,34.83913,-7.6,1.813482E-18,0,0.1852926
95344859,1,0,50.67472,34.83234,-7.599919,0.1401184,0,0.1027717
95345046,1,0,50.64904,34.79746,-7.599489,0.4356526,0,0.04152886
95345156,1,0,50.56713,34.7114,-7.598373,0.9397123,0,0.05437258
95345250,1,0,50.41939,34.56098,-7.596294,1.517288,0,0
95345359,1,0,50.20701,34.34519,-7.59297,2.098179,0,0.02058781
95345468,1,0,49.91369,34.05368,-7.587866,2.756789,0,0
95345578,0,0,49.54611,33.68593,-7.580496,3.353901,0,0.073493
95345703,0,0,49.1259,33.26699,-7.570823,3.659561,0,0.01107209
95345812,0,0,48.68695,32.83097,-7.55929,3.700932,0,0
95345906,0,0,48.25306,32.39925,-7.546379,3.655015,0,0
95346093,0,0,47.82381,31.97284,-7.532169,3.609669,0,0.002776866
95346203,0,0,47.40129,31.55167,-7.516711,3.564884,0,0.05214351
95346296,0,0,46.98197,31.13568,-7.500055,3.520655,0,0.03861764
95346406,1,0,46.56656,30.72023,-7.482049,3.597213,0,0.03867572
95346531,1,0,46.11641,30.27342,-7.461175,4.006439,0,0.06122052
95346640,1,0,45.59914,29.75953,-7.435267,4.677592,0,0.04466636
95346765,1,0,44.9973,29.16424,-7.402761,5.3239,0,0
95346937,1,0,44.3084,28.48195,-7.36204,6.082166,0,0.04623101
95347031,1,0,43.53685,27.71974,-7.313026,6.81993,0,0
95347140,1,0,42.68767,26.88086,-7.254173,7.503474,0,0.05184897
95347234,1,0,41.75019,25.95459,-7.181559,8.274534,0,0.07023811
95347375,1,0,40.73537,24.95411,-7.095945,8.649949,0,0
95347515,1,0,39.63377,23.86527,-6.994442,9.49661,0,0.0192015
95347609,1,0,38.44878,22.6961,-6.877328,10.21445,0,0.02478729
