Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
16025078,0,0,15.99976,0.04593059,0,0,0,0.02363526
16025203,0,0,16.00058,0.04593059,0,0,0,0.00073889
16025328,0,0,16.00588,0.04593059,0,0,0,0.01163258
16025437,0,0,16.01172,0.04593059,0,0,0,0.05133127
16025562,0,0,16.01906,0.04593059,0,0,0,0.08446521
16025687,0,0,16.03182,0.04593059,0,0,0,0.1379727
16025812,0,0,16.04416,0.04593059,0,0,0,0.1363942
16025921,0,0,16.05747,0.04593059,0,0,0,0.0809016
16026031,0,0,16.07015,0.04593059,0,0,0,0.09222327
16026171,0,0,16.08838,0.04593059,0,0,0,0.1413639
16026281,0,0,16.10698,0.04593059,0,0,0,0.1816235
16026390,0,0,16.12758,0.04593059,0,0,0,0.2179521
16026531,0,0,16.14954,0.04593059,0,0,0,0.1994735
16026640,0,0,16.17134,0.04593059,0,0,0,0.205646
16026765,0,0,16.19998,0.04593059,0,0,0,0.2062452
16026875,0,0,16.22763,0.04593059,0,0,0,0.2470931
16027000,0,0,16.25526,0.04593059,0,0,0,0.2254242
16027125,0,0,16.28429,0.04593059,0,0,0,0.2516073
16027234,0,0,16.31809,0.04593059,0,0,0,0.3061072
16027359,0,0,16.35189,0.04593059,0,0,0,0.3006261
16027484,0,0,16.38516,0.04593059,0,0,0,0.3045141
16027593,0,0,16.42017,0.04593059,0,0,0,0.3169352
16027718,0,0,16.45577,0.04593059,0,0,0,0.3122337
16027828,0,0,16.4966,0.04593059,0,0,0,0.3614812
16027953,0.157589,0,16.54115,0.04593059,0,0,0,0.4134801
16028078,0.3802953,0,16.59149,0.04593059,0,0,0,0.4342371
16028187,0.8257081,0,16.64707,0.04593059,0,0,0,0.4732346
16028328,0.8257081,0,16.71747,0.04593059,0,0,0,0.620791
16028437,0.661099,0,16.80237,0.04593059,0,0,0,0.7200295
16028562,0.3028322,0,16.89928,0.04593059,0,0,0,0.8636686
16028687,0.1285403,0,17.01318,0.04593059,0,0,0,0.9754854
16028812,0.5739531,0,17.1402,0.04593059,0,0,0,1.152039
16028906,0.6126846,0,17.28579,0.04593059,0,0,0,1.29856
16029031,0.5545873,0,17.45018,0.04593059,0,0,0,1.390263
16029156,0.5449044,0,17.63488,0.04593059,0,0,0,1.592377
16029281,0.9322198,0,17.83881,0.04593059,0,0,0,1.793636
