Time = 1:16:5.334, Vertical = 0, Distance = 16.00048, Driven = 0.007819285, Gap = -1.51.5,Speed = 0.001850392
Time = 1:16:7.852, Vertical = 1, Distance = 15.6115, Driven = 7.411036, Gap = -1.5004321.5,Speed = 9.308263
Time = 1:16:7.964, Vertical = 1, Distance = 15.52711, Driven = 8.575301, Gap = -1.5004981.5,Speed = 9.994189
Time = 1:16:8.96, Vertical = 1, Distance = 15.44391, Driven = 9.822186, Gap = -1.500571.5,Speed = 10.6758
Time = 1:16:8.213, Vertical = 1, Distance = 15.36189, Driven = 11.15062, Gap = -1.5006451.5,Speed = 11.35124
Time = 1:16:8.329, Vertical = 1, Distance = 15.28091, Driven = 12.55957, Gap = -1.5007261.5,Speed = 12.01872
Time = 1:16:8.445, Vertical = 1, Distance = 15.20083, Driven = 14.04804, Gap = -1.5008111.5,Speed = 12.67797
Time = 1:16:8.577, Vertical = 1, Distance = 15.12161, Driven = 15.61505, Gap = -1.50091.5,Speed = 13.32906
Time = 1:16:8.694, Vertical = 1, Distance = 15.04326, Driven = 17.25963, Gap = -1.5009941.5,Speed = 13.97211
Time = 1:16:8.810, Vertical = 1, Distance = 14.96577, Driven = 18.98082, Gap = -1.5010921.5,Speed = 14.6072
Time = 1:16:8.925, Vertical = 1, Distance = 14.88913, Driven = 20.77766, Gap = -1.5011951.5,Speed = 15.23444
Time = 1:16:9.57, Vertical = 1, Distance = 14.81333, Driven = 22.64923, Gap = -1.5013021.5,Speed = 15.85392
Time = 1:16:9.177, Vertical = 0, Distance = 14.73848, Driven = 24.59447, Gap = -1.5014131.5,Speed = 16.45877
Time = 1:16:9.292, Vertical = 0, Distance = 14.67918, Driven = 26.59786, Gap = -1.5015271.5,Speed = 16.82353
Time = 1:16:9.414, Vertical = -1, Distance = 14.68771, Driven = 28.60619, Gap = -1.5016421.5,Speed = 16.37805
Time = 1:16:9.530, Vertical = -1, Distance = 14.88217, Driven = 30.50047, Gap = -1.501751.5,Speed = 15.36583
Time = 1:16:9.646, Vertical = -1, Distance = 15.26761, Driven = 32.27477, Gap = -1.5018511.5,Speed = 14.37379
Time = 1:16:9.778, Vertical = -1, Distance = 15.84109, Driven = 33.93113, Gap = -1.5019451.5,Speed = 13.39763
Time = 1:16:9.895, Vertical = -1, Distance = 16.59976, Driven = 35.47153, Gap = -1.5020331.5,Speed = 12.43849
Time = 1:16:10.14, Vertical = 0, Distance = 17.54071, Driven = 36.89804, Gap = -1.5021141.5,Speed = 11.49624
Time = 1:16:10.131, Vertical = 0, Distance = 18.66112, Driven = 38.21261, Gap = -1.5021891.5,Speed = 10.57021
Time = 1:16:10.246, Vertical = 0, Distance = 19.95822, Driven = 39.41718, Gap = -1.5022581.5,Speed = 9.66023
Time = 1:16:10.369, Vertical = 1, Distance = 21.30444, Driven = 40.52336, Gap = -1.5023211.5,Speed = 9.084827
Time = 1:16:10.485, Vertical = 1, Distance = 22.52105, Driven = 41.62908, Gap = -1.5023841.5,Speed = 9.303202
Time = 1:16:10.615, Vertical = 1, Distance = 23.56502, Driven = 42.77986, Gap = -1.502451.5,Speed = 9.801394
Time = 1:16:10.732, Vertical = 1, Distance = 24.40805, Driven = 44.00621, Gap = -1.5025191.5,Speed = 10.50195
Time = 1:16:10.848, Vertical = 1, Distance = 25.04613, Driven = 45.31429, Gap = -1.5025941.5,Speed = 11.18213
Time = 1:16:10.964, Vertical = 1, Distance = 25.48239, Driven = 46.70312, Gap = -1.5026731.5,Speed = 11.85187
Time = 1:16:11.96, Vertical = 1, Distance = 25.71993, Driven = 48.17171, Gap = -1.5027571.5,Speed = 12.51318
Time = 1:16:11.213, Vertical = 1, Distance = 25.76179, Driven = 49.71909, Gap = -1.5028451.5,Speed = 13.16632
Time = 1:16:11.329, Vertical = 1, Distance = 25.61099, Driven = 51.34428, Gap = -1.5029381.5,Speed = 13.81138
Time = 1:16:11.444, Vertical = 1, Distance = 25.27048, Driven = 53.04633, Gap = -1.5030351.5,Speed = 14.44846
Time = 1:16:11.587, Vertical = 0, Distance = 24.74319, Driven = 54.82426, Gap = -1.5031361.5,Speed = 15.07767
Time = 1:16:11.686, Vertical = 0, Distance = 24.04047, Driven = 56.66864, Gap = -1.5032411.5,Speed = 15.54008
Time = 1:16:11.813, Vertical = -1, Distance = 23.21272, Driven = 58.53099, Gap = -1.5033471.5,Speed = 15.2195
Time = 1:16:11.929, Vertical = -1, Distance = 22.38546, Driven = 60.28765, Gap = -1.5034471.5,Speed = 14.22717
Time = 1:16:12.45, Vertical = -1, Distance = 21.57245, Driven = 61.92668, Gap = -1.5035411.5,Speed = 13.25488
Time = 1:16:12.177, Vertical = -1, Distance = 20.77343, Driven = 63.45015, Gap = -1.5036281.5,Speed = 12.29818
Time = 1:16:12.293, Vertical = -1, Distance = 19.99377, Driven = 64.85995, Gap = -1.5037081.5,Speed = 11.35807
Time = 1:16:12.409, Vertical = -1, Distance = 19.3628, Driven = 66.15811, Gap = -1.5037821.5,Speed = 10.43456
Time = 1:16:12.527, Vertical = -1, Distance = 18.92834, Driven = 67.34658, Gap = -1.503851.5,Speed = 9.526944
Time = 1:16:12.650, Vertical = -1, Distance = 18.6908, Driven = 68.42723, Gap = -1.5039111.5,Speed = 8.635046
Time = 1:16:12.796, Vertical = 0, Distance = 18.64655, Driven = 69.40194, Gap = -1.5039671.5,Speed = 7.758641
Time = 1:16:12.884, Vertical = 0, Distance = 18.7922, Driven = 70.27254, Gap = -1.5040171.5,Speed = 6.897427
Time = 1:16:13.11, Vertical = 0, Distance = 19.12475, Driven = 71.04085, Gap = -1.5040611.5,Speed = 6.051139
Time = 1:16:13.128, Vertical = 0, Distance = 19.63578, Driven = 71.71423, Gap = -1.5040991.5,Speed = 5.367585
Time = 1:16:13.254, Vertical = 0, Distance = 20.24952, Driven = 72.36734, Gap = -1.5041361.5,Speed = 5.297371
