Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
233469281,0,0,16.00164,0.07,0,4.699708E-20,0,0.05624444
233469421,0,0,16.00942,0.07,0,4.699708E-20,0,0.06557836
233469531,0,0,16.019,0.07,0,4.699708E-20,0,0.06954717
233469656,0,0,16.02883,0.07,0,4.699708E-20,0,0.1081273
233469781,0,0,16.04463,0.07,0,4.699708E-20,0,0.1532027
233469890,0,0,16.06544,0.07,0,4.699708E-20,0,0.2415867
233470015,0,0,16.09082,0.07,0,4.699708E-20,0,0.1784279
233470140,0,0,16.1189,0.07,0,4.699708E-20,0,0.216032
233470250,0,0,16.14924,0.07,0,4.699708E-20,0,0.2714356
233470390,0,0,16.17747,0.07,0,4.699708E-20,0,0.2090606
233470484,0,0,16.20698,0.07,0,4.699708E-20,0,0.2314434
233470609,0,0,16.23986,0.07,0,4.699708E-20,0,0.2675516
233470718,0,0,16.27452,0.07,0,4.699708E-20,0,0.304765
233470843,1,0,16.31357,0.07002365,0,0.07895502,0,0.3705192
233470968,0,0,16.33857,0.07418445,0,0.2354635,0,0.4141704
233471093,0,0,16.36371,0.08832078,0,0.210317,0,0.5201667
233471203,0,0,16.39924,0.1085306,0,0.2120712,0,0.5577676
233471328,0,0,16.44747,0.131756,0,0.2107341,0,0.7232037
233471453,0,0,16.50691,0.1564705,0,0.2077953,0,0.8010851
233471562,0,0,16.57958,0.1819113,0,0.2048828,0,0.8508539
233476578,0,0,26.7276,0.2051084,0,0.2214745,0,1.070757
233476687,0,0,26.84522,0.2270228,0,0.2190045,0,1.248331
233476812,0,0,26.98005,0.2488876,0,0.2166213,0,1.398808
233476921,0,0,27.13747,0.2706465,0,0.214268,0,1.583063
233477046,0,0,27.32276,0.2922601,0,0.2119437,0,1.794438
233477171,0,0,27.5372,0.3137025,0,0.2096484,0,2.058443
233477296,0,0,27.7817,0.3349555,0,0.2073815,0,2.350471
233477406,0,0,28.05965,0.3560041,0,0.2051429,0,2.570391
233477531,0,0,28.37166,0.3768416,0,0.2029319,0,2.872694
233477656,0,0,28.71902,0.3974604,0,0.2007484,0,3.173682
233477765,0,0,29.10507,0.4178579,0,0.198592,0,3.510678
233477890,0,0,29.53397,0.4380301,0,0.1964624,0,3.886851
233478000,0,0,30.01099,0.4579769,0,0.1943591,0,4.314514
233478140,0,0,30.53979,0.4776956,0,0.192282,0,4.752717
233478250,0,0,31.11711,0.4971876,0,0.1902307,0,4.98454
Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
233519781,0,0,16.00164,0.07,0,4.699708E-20,0,0.05624444
233519890,0,0,16.00942,0.07,0,4.699708E-20,0,0.06557836
233520015,0,0,16.019,0.07,0,4.699708E-20,0,0.06954717
233520156,0,0,16.02883,0.07,0,4.699708E-20,0,0.1081273
233520250,0,0,16.04463,0.07,0,4.699708E-20,0,0.1532027
233520375,0,0,16.06544,0.07,0,4.699708E-20,0,0.2415867
233520484,0,0,16.09082,0.07,0,4.699708E-20,0,0.1784279
233520625,0,0,16.1189,0.07,0,4.699708E-20,0,0.216032
233520734,0,0,16.14924,0.07,0,4.699708E-20,0,0.2714356
233520843,0,0,16.17747,0.07,0,4.699708E-20,0,0.2090606
233520984,0,0,16.20698,0.07,0,4.699708E-20,0,0.2314434
233521093,0,0,16.23986,0.07,0,4.699708E-20,0,0.2675516
233524109,0,0,17.36186,0.07,0,4.004044E-20,0,0.2261106
233524234,0,0,17.3998,0.07,0,4.699652E-20,0,0.3607394
233524359,0,0,17.43977,0.07,0,4.699708E-20,0,0.3227702
233524468,0,0,17.49076,0.07,0,4.699708E-20,0,0.496637
233524593,0,0,17.55236,0.07,0,4.699708E-20,0,0.5893535
233524718,0,0,17.62753,0.07,0,4.699708E-20,0,0.6701773
233524828,0,0,17.72066,0.07,0,4.699708E-20,0,0.8419518
233524968,0,0,17.82841,0.07,0,4.699708E-20,0,0.8919994
233525062,0,0,17.95103,0.07,0,4.699708E-20,0,1.097419
233525187,0,0,18.09622,0.07,0,4.699708E-20,0,1.246383
233525312,0,0,18.26053,0.07,0,4.699708E-20,0,1.402924
233526531,0,0,19.50169,0.07,0,4.004044E-20,0,1.565361
233526640,0,0,19.70566,0.07,0,4.699652E-20,0,1.764613
233526781,0,0,19.93334,0.07,0,4.699708E-20,0,2.03409
233526890,0,0,20.18661,0.07,0,4.699708E-20,0,2.240128
233527015,0,0,20.46827,0.07,0,4.699708E-20,0,2.470272
233527125,0,0,20.7787,0.07,0,4.699708E-20,0,2.717537
233527250,0,0,21.11814,0.07,0,4.699708E-20,0,2.966389
233527375,0,0,21.48897,0.07,0,4.699708E-20,0,3.233232
233527484,0,0,21.89391,0.07,0,4.699708E-20,0,3.523029
233527609,0,0,22.33685,0.07,0,4.699708E-20,0,3.850556
233527734,0,0,22.8229,0.07,0,4.699708E-20,0,4.222178
233527843,0,0,23.35721,0.07,0,4.699708E-20,0,4.630596
233527968,0,0,23.94299,0.07,0,4.699708E-20,0,5.060096
233528093,0,0,24.58995,0.07,0,4.699708E-20,0,5.524949
233528203,0,0,25.28325,0.07,0,4.699708E-20,0,5.92568
233528343,0,0,26.01816,0.07,0,4.699708E-20,0,6.32522
233528453,0,0,26.80952,0.07,0,4.699708E-20,0,6.947924
233528562,0,0,27.64343,0.07,0,4.699708E-20,0,7.015098
233528703,0,0,28.52501,0.07,0,4.699708E-20,0,7.85515
