211228
Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
73349421,0,0,50.57593,34.83913,-7.6,3.759765E-18,0,0.05624444
73349562,0,0,50.58362,34.83913,-7.6,3.759765E-18,0,0.06557836
73349687,0,0,50.59308,34.83913,-7.6,3.759765E-18,0,0.06954717
73349843,0,0,50.60281,34.83913,-7.6,3.759765E-18,0,0.1081273
73349906,0,0,50.61842,34.83913,-7.6,3.759765E-18,0,0.1532027
73350031,0,0,50.639,34.83913,-7.6,3.759765E-18,0,0.2415867
73350140,0,0,50.6641,34.83913,-7.6,3.759765E-18,0,0.1784279
73350281,0,0,50.69185,34.83913,-7.6,3.759765E-18,0,0.216032
73350484,1,0,50.71958,34.83913,-7.6,3.782321E-18,0,0.2262415
73350640,1,0,50.71964,34.82011,-7.599826,0.2969514,0,0.09046547
73350640,1,0,50.66426,34.75426,-7.598931,0.7896829,0,0.04974092
73350781,1,0,50.53148,34.61614,-7.596922,1.486521,0,0.0619441
73350859,1,0,50.30994,34.39228,-7.593302,2.200423,0,0.06493804
73351015,1,0,50.00346,34.08706,-7.587808,2.922519,0,0.02089957
73351125,1,0,49.60844,33.69346,-7.57954,3.679103,0,0.03106717
73351250,1,0,49.12406,33.21019,-7.56775,4.434466,0,0.06210029
73351359,1,0,48.54769,32.63653,-7.551435,5.234921,0,0.05791446
73351468,1,0,47.89738,31.98943,-7.530139,5.630455,0,0.02537471
73351578,1,0,47.15319,31.25297,-7.501985,6.718679,0,0.02144222
73351718,1,0,46.30518,30.41427,-7.465533,7.339195,0,0
73351828,1,0,45.37458,29.49429,-7.419745,8.055833,0,0
73351953,1,0,44.35646,28.48521,-7.361381,8.73626,0,0.07278665
73352093,0,0,43.26204,27.40209,-7.289187,9.443211,0,0.07120486
73352187,0,0,42.12632,26.28136,-7.209913,9.62135,0,0.01123704
73352359,0,0,40.98429,25.15058,-7.129786,9.541409,0,0.08343945
73352437,0,0,39.85393,24.03406,-7.052921,9.57666,0,0.07158329
73352625,0,0,38.75489,22.94146,-6.978281,9.360469,0,0.1614619
73352687,0,0,37.66634,21.86034,-6.904298,8.958755,0,0.180613
73352859,0,0,36.59565,20.79354,-6.830805,9.096479,0,0.219692
73352968,0,1,35.53854,19.73819,-6.753441,9.191736,0,0.2603493
73353078,0,1,34.60515,18.812,-6.679503,7.21003,0,0.2086072
73353140,0,1,33.89709,18.11506,-6.619422,5.230397,0,0.08437477
73353250,0,1,33.40716,17.63424,-6.575263,3.468261,0,0.08514821
73353390,0,1,33.11644,17.34796,-6.547974,1.844227,0,0.09893868
73353500,0,1,32.94644,17.17579,-6.531225,1.225818,0,0.08281387
73353671,0,1,32.85769,17.08174,-6.522064,0.5471451,0,0.06239407
73353796,0,0,32.84468,17.05914,-6.519864,0.04664402,0,0.03339175
73353921,0,0,32.86016,17.06645,-6.520572,0.0553207,0,0.0635353
73354000,1,0,32.86987,17.06804,-6.520726,0.01633698,0,0.06026066
73354093,1,0,32.86872,17.05793,-6.519717,0.1790418,0,0.09740263
73354234,1,0,32.83189,17.01382,-6.51544,0.5702867,0,0.1032792
73354328,1,0,32.73085,16.90495,-6.504825,1.230602,0,0.0902705
73354468,1,0,32.53822,16.70933,-6.485523,2.031767,0,0.08699775
73354578,1,0,32.25644,16.42743,-6.457141,2.765563,0,0.09356776
73354703,0,0,31.89472,16.06793,-6.419969,3.391488,0,0.1776149
73354843,0,0,31.48162,15.65984,-6.37639,3.681517,0,0.1699436
73354984,0,0,31.05375,15.23902,-6.329917,3.709947,0,0.1355544
73355109,0,1,30.65721,14.84888,-6.285415,2.913438,0,0.09447648
73355218,0,0,30.41723,14.60587,-6.256983,1.884583,0,0.1181146
73355312,0,0,30.204,14.39243,-6.231526,1.89658,0,0.1093424
73355437,0,0,29.99532,14.1821,-6.206027,1.87363,0,0.166043
73355546,0,0,29.78792,13.97464,-6.180475,1.850718,0,0.1138759
73355671,0,0,29.5853,13.77001,-6.154881,1.828093,0,0.07143295
73355781,0,0,29.38641,13.56818,-6.129254,1.805744,0,0.1273743
73355953,0,0,29.19086,13.36913,-6.103603,1.783677,0,0.1244441
73356062,0,0,28.99639,13.17282,-6.077937,1.761881,0,0.1190538
73356156,0,0,28.80514,12.97923,-6.052263,1.740356,0,0.1308415
73356265,0,0,28.61518,12.78833,-6.026591,1.719098,0,0.1089215
73356390,0,0,28.4307,12.60009,-6.000929,1.698104,0,0.1828623
73356515,1,0,28.24456,12.41092,-5.974791,1.769899,0,0.1304613
73356718,0,0,28.03755,12.20347,-5.945632,1.881214,0,0.1386534
73356796,0,0,27.83137,11.99551,-5.916008,1.855853,0,0.1179786
73356875,0,0,27.63037,11.79063,-5.886387,1.83275,0,0.1380956
73357000,0,0,27.43226,11.58874,-5.856773,1.809751,0,0.1744794
73357109,0,0,27.23687,11.3898,-5.827177,1.787555,0,0.1460503
73357203,0,0,27.04426,11.19381,-5.797607,1.765145,0,0.09958307
73357328,0,0,26.85406,11.00073,-5.768067,1.743464,0,0.2157391
73357500,0,0,26.66959,10.81054,-5.738568,1.721616,0,0.1705311
73357562,0,0,26.48718,10.62323,-5.709114,1.700255,0,0.2352876
73357703,0,0,26.30856,10.43875,-5.679711,1.679392,0,0.2022417
73357843,0,0,26.13352,10.25711,-5.650374,1.658326,0,0.2735946
73357968,0,0,25.96055,10.07828,-5.621108,1.637751,0,0.2130292
73358093,0,0,25.79412,9.902233,-5.591917,1.617423,0,0.2189558
73358203,0,0,25.62793,9.728961,-5.562806,1.597354,0,0.2410144
73358343,0,0,25.46386,9.558442,-5.533775,1.577864,0,0.1812556
73358406,0,0,25.30094,9.390666,-5.504838,1.557974,0,0.2025745
73358546,0,0,25.14182,9.225609,-5.476002,1.538853,0,0.2384664
73358656,1,0,24.97941,9.057932,-5.446287,1.65349,0,0.2021343
73358781,1,0,24.78122,8.861231,-5.411074,2.095747,0,0.16379
73358890,1,0,24.51122,8.60106,-5.363631,2.773362,0,0.1940987
73359062,1,0,24.1485,8.263971,-5.300556,3.579378,0,0.2073131
73359140,1,0,23.69216,7.852152,-5.220865,4.337989,0,0.2324852
73359312,1,0,23.14536,7.371938,-5.123846,5.091374,0,0.2319839
73359406,1,0,22.50865,6.833914,-5.009061,5.974751,1,0.1595916
73359500,1,0,21.76101,6.245937,-4.874233,6.673543,1,0.02078352
73359671,1,0,20.91244,5.627382,-4.71719,7.368871,1,0.04709965
73359765,1,0,19.97653,5.020442,-4.53808,8.104516,1,0.02775813
73359890,0,0,18.96214,4.487401,-4.337022,8.600286,1,0
73359984,0,0,17.90946,4.122562,-4.120278,9.14074,1,0.01092255
73360171,0,0,16.8436,4.003999,-3.894666,8.819596,1,0.05596633
73360250,0,1,15.78393,4.161209,-3.667483,8.688376,1,0.006665684
73360343,0,1,14.88415,4.492933,-3.475247,6.692763,1,0.05742269
73360468,0,1,14.22137,4.832464,-3.334949,4.719091,1,0
73360578,0,1,13.77941,5.096014,-3.241001,3.002946,1,0.0015575
73360703,0,1,13.52407,5.259315,-3.186773,1.734995,1,0.01438585
73360812,0,1,13.36194,5.367286,-3.152194,1.067478,1,0.01769717
73360968,0,0,13.27955,5.423983,-3.134387,0.4262467,1,0
73361078,0,0,13.26629,5.435699,-3.130735,0.01987332,1,0.02624042
73361203,0,0,13.27393,5.432564,-3.131711,0.005450782,1,0.06292211
73361296,0,0,13.27665,5.432429,-3.131754,0.05366251,1,0.06688933
73361468,0,0,13.29177,5.434649,-3.131062,0.05478147,0,0.3055757
73361531,0,0,13.34412,5.436894,-3.130364,0.05441066,0,0.6159752
73361703,0,0,13.43183,5.439113,-3.129674,0.05406956,0,0.9048697
73361796,0,0,13.55796,5.441306,-3.128993,0.05383118,0,1.223611
73361906,0,0,13.72161,5.443492,-3.128314,0.05383008,0,1.586253
73362031,0,0,13.92413,5.44568,-3.127634,0.05383013,0,1.877492
73362125,0,0,14.16805,5.447868,-3.126955,0.05382974,0,2.279337
73362328,1,0,14.45445,5.450393,-3.126171,0.06728163,0,2.586857
73362437,1,0,14.75621,5.471938,-3.119501,0.4709516,0,2.987533
73362515,1,0,15.0463,5.53395,-3.100586,0.9875326,0,3.381599
73362671,1,0,15.28389,5.659199,-3.064064,1.796326,0,3.572699
73362750,1,0,15.43147,5.854089,-3.010527,2.542902,0,3.463706
73362843,1,0,15.47132,6.122497,-2.941079,3.302015,0,3.267594
73362968,1,0,15.39551,6.473784,-2.854929,4.070347,0,3.068918
