Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
1326124734,0,0,16.001,0.04593061,0,1.968288E-07,0,0.04093431
1326124859,0,0,16.00329,0.04593061,0,2.134909E-07,0,0.06854047
1326125000,0,0,16.00955,0.04593061,0,2.12811E-07,0,0.02418304
1326125093,0,0,16.01781,0.04593061,0,2.085827E-07,0,0.03233815
1326125218,0,0,16.02623,0.04593061,0,1.933672E-07,0,0.02392645
1326125343,0,0,16.03709,0.04593061,0,2.002455E-07,0,0.06179195
1326125468,1,0,16.05099,0.04593097,0,0.01453444,0,0.08020325
1326125578,1,0,16.05326,0.04796735,-1.192093E-06,0.1923524,0,0.1778699
1326125703,1,0,16.02706,0.07523111,2.098083E-05,0.512717,0,0.1784732
1326125843,1,0,15.94729,0.1659285,0.0001317263,1.051351,0,0.1741405
1326125937,1,0,15.8079,0.3233663,0.0004345179,1.578084,0,0.1746396
1326126093,0,0,15.60791,0.5449533,0.0008349419,2.025423,0,0.2030355
1326126187,0,0,15.37181,0.8064352,0.001210928,2.252118,0,0.2368534
1326126328,0,0,15.1242,1.08047,0.001484871,2.290404,0,0.2183603
1326126421,0,0,14.87469,1.355976,0.001765609,2.285229,0,0.2469048
1326126531,1,0,14.62476,1.633162,0.002048492,2.377296,0,0.2762888
1326126671,1,0,14.34088,1.946084,0.002367616,2.808983,0,0.2245369
1326126765,1,0,13.9927,2.325936,0.002755284,3.473549,0,0.3270325
1326126921,1,0,13.55676,2.796004,0.003235102,4.236403,0,0.3499212
1326127031,1,0,13.03842,3.357399,0.003808022,4.993649,0,0.3958698
1326127156,1,0,12.51411,3.934887,0.004397273,4.242441,0,0.4311884
1326127265,1,0,12.17129,4.341372,0.004812121,2.779442,0,0.5489931
1326127406,1,0,12.00254,4.59145,0.005067348,1.833012,0,0.7536753
1326127500,0,0,11.9106,4.786647,0.005262375,1.490064,0,0.974315
1326127656,0,0,11.88818,4.939294,0.005447626,1.130099,0,1.197124
1326127765,0,0,11.92551,5.058702,0.005622625,1.033374,0,1.387091
1326127859,0,0,11.99306,5.183856,0.005852222,1.034445,0,1.716506
