Time = 12:39:24.395, Vertical = 0, Distance = 16.00011, Driven = 0.006863128, Gap = -1.51.5,Speed = 0.0002238139
Time = 12:39:24.543, Vertical = 0, Distance = 16.00472, Driven = 0.007460537, Gap = -1.51.5,Speed = 0.004946188
Time = 12:39:24.662, Vertical = 0, Distance = 16.01349, Driven = 0.007662452, Gap = -1.51.5,Speed = 0.0002469635
Time = 12:39:24.760, Vertical = 0, Distance = 16.0281, Driven = 0.007559395, Gap = -1.51.5,Speed = 0.0007584794
Time = 12:39:24.858, Vertical = 0, Distance = 16.05076, Driven = 0.007532519, Gap = -1.51.5,Speed = 7.393597E-05
Time = 12:39:24.996, Vertical = 0.5352215, Distance = 16.08, Driven = 0.0076964, Gap = -1.51.5,Speed = 0.0636504
Time = 12:39:25.97, Vertical = 0.5352215, Distance = 16.10108, Driven = 0.02328841, Gap = -1.4999991.5,Speed = 0.2796329
Time = 12:39:25.229, Vertical = 0.5352215, Distance = 16.10592, Driven = 0.07089049, Gap = -1.4999811.5,Speed = 0.4947927
Time = 12:39:25.330, Vertical = 0.5352215, Distance = 16.09674, Driven = 0.1482075, Gap = -1.4999441.5,Speed = 0.7350864
Time = 12:39:25.497, Vertical = 0.5352215, Distance = 16.07732, Driven = 0.2563504, Gap = -1.4999161.5,Speed = 1.011082
Time = 12:39:25.570, Vertical = 0.5352215, Distance = 16.04956, Driven = 0.398409, Gap = -1.4998651.5,Speed = 1.312352
Time = 12:39:25.734, Vertical = 0.5352215, Distance = 16.0169, Driven = 0.5778189, Gap = -1.4998021.5,Speed = 1.633515
Time = 12:39:25.835, Vertical = 0.5352215, Distance = 15.98013, Driven = 0.7987478, Gap = -1.4997261.5,Speed = 1.993997
Time = 12:39:25.936, Vertical = 0.5352215, Distance = 15.93993, Driven = 1.065431, Gap = -1.4996351.5,Speed = 2.390079
Time = 12:39:26.67, Vertical = 0.5352215, Distance = 15.90106, Driven = 1.380565, Gap = -1.4995261.5,Speed = 2.794147
Time = 12:39:26.165, Vertical = 0.5352215, Distance = 15.87236, Driven = 1.743849, Gap = -1.4994011.5,Speed = 3.193326
Time = 12:39:26.300, Vertical = 0.5352215, Distance = 15.86296, Driven = 2.154694, Gap = -1.4992591.5,Speed = 3.587616
Time = 12:39:26.433, Vertical = 0.5352215, Distance = 15.88182, Driven = 2.612514, Gap = -1.4991021.5,Speed = 3.977071
Time = 12:39:26.533, Vertical = 0.5352215, Distance = 15.93771, Driven = 3.116735, Gap = -1.4989281.5,Speed = 4.36175
Time = 12:39:26.667, Vertical = 0.5352215, Distance = 16.03495, Driven = 3.666787, Gap = -1.4987381.5,Speed = 4.741704
Time = 12:39:26.768, Vertical = 0.5352215, Distance = 16.17369, Driven = 4.26261, Gap = -1.4985331.5,Speed = 5.142235
Time = 12:39:26.932, Vertical = 0.5352215, Distance = 16.36316, Driven = 4.897795, Gap = -1.4983141.5,Speed = 5.398799
Time = 12:39:27.50, Vertical = 0.5352215, Distance = 16.59643, Driven = 5.576025, Gap = -1.498081.5,Speed = 5.756632
Time = 12:39:27.138, Vertical = 0.5352215, Distance = 16.87179, Driven = 6.298118, Gap = -1.4978311.5,Speed = 6.123327
Time = 12:39:27.263, Vertical = 0.5352215, Distance = 17.18588, Driven = 7.066354, Gap = -1.4975671.5,Speed = 6.638599
Time = 12:39:27.428, Vertical = 0.5352215, Distance = 17.54367, Driven = 7.874667, Gap = -1.4972881.5,Speed = 6.87412
Time = 12:39:27.528, Vertical = 0.5352215, Distance = 17.94066, Driven = 8.726463, Gap = -1.4969951.5,Speed = 7.192694
Time = 12:39:27.628, Vertical = 0.5352215, Distance = 18.37696, Driven = 9.620491, Gap = -1.4966861.5,Speed = 7.555137
Time = 12:39:27.729, Vertical = 0.5352215, Distance = 18.85283, Driven = 10.55533, Gap = -1.4963641.5,Speed = 7.871234
Time = 12:39:27.902, Vertical = 0.5352215, Distance = 19.36724, Driven = 11.53101, Gap = -1.4960281.5,Speed = 8.212806
Time = 12:39:27.977, Vertical = 0.5352215, Distance = 19.9198, Driven = 12.54693, Gap = -1.4956781.5,Speed = 8.550566
Time = 12:39:28.110, Vertical = 0.5352215, Distance = 20.51002, Driven = 13.60264, Gap = -1.4953141.5,Speed = 8.887152
Time = 12:39:28.210, Vertical = 0.5352215, Distance = 21.13744, Driven = 14.69764, Gap = -1.4949371.5,Speed = 9.220456
Time = 12:39:28.340, Vertical = 0.5352215, Distance = 21.8016, Driven = 15.83142, Gap = -1.4945461.5,Speed = 9.55059
Time = 12:39:28.473, Vertical = 0.5352215, Distance = 22.50214, Driven = 17.00342, Gap = -1.4941421.5,Speed = 9.876163
Time = 12:39:28.577, Vertical = 0.5352215, Distance = 23.23873, Driven = 18.21304, Gap = -1.4937251.5,Speed = 10.19504
Time = 12:39:28.710, Vertical = 0.5352215, Distance = 24.01094, Driven = 19.45979, Gap = -1.4932951.5,Speed = 10.50883
Time = 12:39:28.810, Vertical = 0.5352215, Distance = 24.81837, Driven = 20.74319, Gap = -1.4928531.5,Speed = 10.81723
