2553
Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
4554359,0,0,50.57593,34.83913,-7.6,1.798983E-18,0,0.05624444
4554453,0,0,50.58362,34.83913,-7.6,1.798983E-18,0,0.06557836
4554578,0,0,50.59308,34.83913,-7.6,1.798983E-18,0,0.06954717
4554703,0,0,50.60281,34.83913,-7.6,1.798983E-18,0,0.1081273
4554812,0,0,50.61842,34.83913,-7.6,1.798983E-18,0,0.1532027
4554953,0,0,50.639,34.83913,-7.6,1.798983E-18,0,0.2415867
4555078,0,0,50.6641,34.83913,-7.6,1.798983E-18,0,0.1784279
4555203,0,0,50.69185,34.83913,-7.6,1.798983E-18,0,0.216032
4555328,0,0,50.72185,34.83913,-7.6,1.798983E-18,0,0.2714356
4555437,1,0,50.74908,34.83821,-7.599997,0.04720187,0,0.2619388
4555546,1,0,50.75988,34.82437,-7.599894,0.2361778,0,0.1697964
4555687,1,0,50.71487,34.76488,-7.599236,0.71539,0,0.1015944
4555796,1,0,50.58789,34.63305,-7.597441,1.416231,0,0.03640964
4555906,1,0,50.37068,34.41423,-7.594044,2.174634,0,0.02097161
4556015,1,0,50.06237,34.10594,-7.588595,2.952676,0,0.06005563
4556156,1,0,49.66453,33.70626,-7.580454,3.722891,0,0.03840483
4556265,1,0,49.17438,33.21652,-7.568815,4.48571,0,0.02329456
4556375,1,0,48.59201,32.63642,-7.552665,5.304108,0,0.04896944
4556500,1,0,47.93066,31.97789,-7.531237,5.923811,0,0.04187217
4556625,1,0,47.18332,31.23674,-7.503135,6.660975,0,0.05548783
4556750,1,0,46.35419,30.41152,-7.467038,7.200891,0,0.07315218
4556859,1,0,45.43878,29.50342,-7.421169,8.073958,0,0.03303014
4556984,1,0,44.44343,28.51573,-7.364093,8.683854,0,0.04754113
4557109,1,0,43.36259,27.44412,-7.294298,9.426808,0,0.03602879
4557218,1,0,42.19931,26.29191,-7.20959,10.08589,0,0.07905046
4557343,1,0,40.95269,25.05837,-7.10733,10.78846,0,0.09412178
4557453,1,0,39.62123,23.73928,-6.98455,11.63575,0,0.09274181
4557593,1,0,38.2121,22.34621,-6.840035,12.11783,0,0.07752335
4557734,1,0,36.72374,20.87523,-6.669915,12.75357,0,0.09857433
4557843,1,0,35.15268,19.32475,-6.471474,13.55636,0,0.09947763
4557953,1,0,33.50927,17.7032,-6.245272,14.20394,0,0.123034
4558062,0,0,31.79681,16.01542,-5.993912,14.6781,0,0.1843371
4558203,0,0,30.04953,14.28712,-5.725821,15.03078,0,0.3612026
4558312,0,0,28.30685,12.56181,-5.454083,15.0139,0,0.5180818
4558437,0,0,26.59985,10.8728,-5.185452,14.84011,0,0.6694145
4558546,0,0,24.93868,9.238185,-4.920424,14.67176,0,0.9234154
4558671,0,0,23.3156,7.676557,-4.658604,14.51437,0,1.023196
4558796,0,0,21.74561,6.227833,-4.400334,14.3371,0,1.285077
4558890,0,0,20.23033,4.969563,-4.146133,14.1504,0,1.53497
4559015,0,0,18.76134,4.046157,-3.895214,13.97165,0,1.756214
4559140,0,0,17.34406,3.686836,-3.647319,13.80131,0,1.997997
4559265,0,0,15.97524,4.020168,-3.402488,13.62703,0,2.268407
4559390,0,0,14.65675,4.886784,-3.160708,13.45939,0,2.504901
4559500,0,1,13.44637,6.000243,-2.930705,11.86399,0,2.738122
4559625,0,1,12.51318,7.054921,-2.73769,9.828582,0,3.030797
4559781,0,0,11.85641,7.958786,-2.581222,7.817471,0,3.339319
4559875,0,0,11.47653,8.674578,-2.460864,5.830371,0,3.68464
4559984,0,0,11.3711,9.190305,-2.375539,3.978521,0,4.068665
4560109,0,0,11.50892,9.531035,-2.319681,2.688726,0,4.501186
4560234,0,0,11.74399,9.831121,-2.270779,2.658185,0,4.933204
4560343,0,0,12.02642,10.12899,-2.222479,2.629539,0,5.089227
4560453,1,0,12.36202,10.42926,-2.174008,2.718373,0,5.575422
4560578,1,0,12.70042,10.76158,-2.120596,3.123867,0,6.073373
4560703,1,0,13.03398,11.15898,-2.058044,3.801042,0,6.275119
4560828,1,0,13.29176,11.64414,-1.984785,4.578026,0,6.735696
4560953,1,0,13.4478,12.2142,-1.903339,5.014173,0,6.233395
4561062,1,0,13.47236,12.87418,-1.814052,6.087948,0,5.919821
4561203,1,0,13.37807,13.63198,-1.715243,6.969808,0,5.809419
4561328,0,0,13.17667,14.48126,-1.612312,7.628288,0,5.581306
4561421,0,0,12.86968,15.4153,-1.503097,8.164315,0,5.420054
4561546,0,0,12.52597,16.38695,-1.39113,8.407685,0,5.436541
4561671,0,0,12.18111,17.37407,-1.276195,8.487812,0,5.64924
4561796,0,0,11.90756,18.34897,-1.161617,8.499823,0,6.237184
4561906,0,0,11.69457,19.31413,-1.050226,8.281026,0,6.731962
4562031,1,0,11.49899,20.27188,-0.9446712,7.972711,0,6.398966
4562156,0,0,11.27969,21.25343,-0.8438995,8.461216,0,6.339598
4562265,0,0,11.04983,22.26616,-0.7440295,8.582925,0,6.505269
4562375,0,0,10.86385,23.2664,-0.6449435,8.390793,0,7.303988
4562500,0,0,10.73619,24.25811,-0.5449028,8.357313,0,7.71307
4562640,0,0,10.64958,25.24009,-0.4456896,8.276953,0,7.695383
4562750,0,0,10.63731,26.21108,-0.3476238,7.890263,0,8.0969
4562859,0,0,10.66378,27.17097,-0.2507242,8.101271,0,8.30503
4562984,0,0,10.77227,28.10937,-0.1560341,7.935194,0,8.982677
4563093,0,0,10.92924,29.04343,-0.06181669,7.616349,0,9.116502
4563250,0,0,11.14042,29.96772,0.03138232,7.885686,0,9.57542
4563343,0,0,11.42003,30.87195,0.1226594,7.424084,0,10.2384
4563468,1,0,11.73152,31.7733,0.2152876,7.754916,0,10.51563
4563578,1,0,12.06694,32.69123,0.3091948,7.929094,0,10.63271
4563718,1,0,12.40501,33.65388,0.4077344,8.353103,0,11.02115
4563828,1,0,12.70026,34.69842,0.5146363,8.953733,0,11.30088
4563953,1,0,12.96133,35.82746,0.6301579,9.659938,0,11.705
4564062,1,0,13.17109,37.03794,0.7539845,10.49041,0,11.7979
4564187,1,0,13.34529,38.32701,0.8858198,10.91127,0,12.27949
4564312,1,0,13.47825,39.68972,1.025158,11.43592,1,12.25631
4564421,0,0,13.45786,41.13428,1.172833,12.5169,1,11.40742
4564546,0,0,13.31269,42.61706,1.324387,12.69149,1,10.42195
4564687,0,0,12.98622,44.1151,1.477472,12.69062,1,9.013508
4564781,0,0,12.49931,45.60744,1.629952,12.57528,1,7.59417
4564906,0,0,11.87147,47.08082,1.780471,12.45418,1,6.016068
4565015,0,0,11.04105,48.53765,1.929283,12.31444,1,4.121383
4565171,0,0,10.03032,49.97604,2.076191,11.92425,1,2.423596
4565265,0,0,8.928726,51.39076,2.220668,11.75192,1,2.00903
4565390,0,0,7.862785,52.7861,2.363152,11.59957,1,2.020054
4565500,0,0,6.835,54.16407,2.50385,11.50768,1,1.925321
4565640,0,0,5.863449,55.52397,2.642693,11.26942,1,1.911233
4565750,0,0,4.968872,56.87055,2.780165,11.29826,1,1.858592
4565859,0,0,4.199968,58.19061,2.91492,10.98744,1,1.830187
4566000,0,0,3.612607,59.4992,3.048432,11.14619,1,1.777179
