133735
Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
305256078,0,0,50.57593,34.83913,-7.6,3.759765E-18,0,0.05624444
305256218,0,0,50.58362,34.83913,-7.6,3.759765E-18,0,0.06557836
305256343,0,0,50.59308,34.83913,-7.6,3.759765E-18,0,0.06954717
305256468,0,0,50.60281,34.83913,-7.6,3.759765E-18,0,0.1081273
305256578,0,0,50.61842,34.83913,-7.6,3.759765E-18,0,0.1532027
305256687,0,0,50.639,34.83913,-7.6,3.759765E-18,0,0.2415867
305256812,0,0,50.6656,34.83913,-7.6,3.782372E-18,0,0.2389068
305256921,1,0,50.68782,34.8358,-7.599988,0.09984256,0,0.1930404
305257062,1,0,50.67867,34.8101,-7.599696,0.3215307,0,0.1330229
305257203,1,0,50.61298,34.7388,-7.598741,0.8869941,0,0.05548783
305257328,1,0,50.47348,34.59557,-7.596551,1.480629,0,0.05836753
305257437,1,0,50.25869,34.3784,-7.592916,2.104133,0,0.04957784
305257562,1,0,49.96904,34.08791,-7.587581,2.762002,0,0.05025266
305257671,1,0,49.60105,33.71996,-7.580022,3.420172,0,0.03077964
305257781,1,0,49.14816,33.26777,-7.569272,4.160913,0,0.04609475
305257921,1,0,48.60394,32.72674,-7.554349,4.919574,0,0
305258031,1,0,47.97836,32.10406,-7.534397,5.527411,0,0.0525322
305258140,1,0,47.26377,31.39044,-7.508186,6.46268,0,0.05606738
305258281,1,0,46.4489,30.58044,-7.472279,7.262007,0,0.08794855
305258390,1,0,45.5404,29.67952,-7.427553,7.953802,0,0.04682688
305258500,1,0,44.54815,28.69596,-7.371686,8.643813,0,0.07990942
305258625,1,0,43.47896,27.63952,-7.30413,9.275481,0,0.03355821
305258734,1,0,42.3289,26.50165,-7.221312,9.910242,0,0.01081366
305258843,1,0,41.09423,25.2837,-7.120604,10.44957,0,0.07244625
305258984,1,0,39.78556,23.99307,-7.001719,10.99613,0,0
305259093,1,0,38.40136,22.62998,-6.862492,11.68808,0,0.03538211
305259265,1,0,36.93799,21.18951,-6.699145,12.54451,0,0.05347681
305259328,1,0,35.39275,19.67136,-6.510276,12.93828,0,0.01674858
305259437,1,0,33.76514,18.07701,-6.292894,13.85614,0,0.02188585
305259625,1,0,32.05826,16.4078,-6.044223,14.57321,0,0.008070035
305259687,1,0,30.27889,14.67233,-5.761656,15.2994,0,0.05013786
