135839
Time,Accel,Brake,Distance,Driven,Gap,PlayerSpeed,FrontBrake,FrontSpeed
95403750,0,0,50.57593,34.83913,-7.6,1.798983E-18,0,0.05624444
95403812,0,0,50.58362,34.83913,-7.6,1.798983E-18,0,0.06557836
95403921,0,0,50.59308,34.83913,-7.6,1.798983E-18,0,0.06954717
95404046,0,0,50.60281,34.83913,-7.6,1.798983E-18,0,0.1081273
95404281,0,0,50.61842,34.83913,-7.6,1.798983E-18,0,0.1532027
95404296,0,0,50.63585,34.83913,-7.6,1.813523E-18,0,0.1782212
95404390,0,0,50.65525,34.83913,-7.6,1.813437E-18,0,0.1496287
95404500,1,0,50.66142,34.82955,-7.599874,0.161926,0,0.1132838
95404734,0,0,50.64554,34.80317,-7.599546,0.2324092,0,0.09663276
95404843,0,0,50.62659,34.77605,-7.599197,0.2296939,0,0.07730856
95404953,0,0,50.60801,34.74928,-7.598847,0.2268442,0,0.09352592
95405046,1,0,50.59087,34.72194,-7.598481,0.2696196,0,0.06566647
95405187,0,0,50.5537,34.67599,-7.597855,0.4381959,0,0.1032304
95405343,0,0,50.51053,34.62491,-7.597121,0.4327219,0,0.07978032
95405359,0,0,50.46934,34.57446,-7.596376,0.4273533,0,0.09081877
95405468,0,0,50.43016,34.52464,-7.595621,0.4220514,0,0.1075626
95405656,0,0,50.39284,34.47543,-7.594856,0.4168152,0,0.1338357
95405765,0,0,50.35515,34.42683,-7.594081,0.411644,0,0.1081492
95405875,0,0,50.31747,34.37883,-7.593297,0.4065369,0,0.09069008
95405968,0,0,50.28234,34.33143,-7.592505,0.4014932,0,0.161685
95406078,0,0,50.2494,34.28462,-7.591706,0.3965119,0,0.13406
95406187,1,0,50.20591,34.22663,-7.590684,0.5923625,0,0.07596857
95406312,1,0,50.118,34.12497,-7.588843,1.093195,0,0.1158937
95406546,0,0,49.97792,33.97129,-7.585853,1.421443,0,0.1306372
95406562,0,0,49.82244,33.80129,-7.58228,1.433214,0,0.1430856
95406750,0,0,49.67242,33.63451,-7.578607,1.408061,0,0.1551371
95406843,0,0,49.52847,33.47029,-7.57478,1.390592,0,0.1781363
95406953,0,0,49.38484,33.30808,-7.570789,1.37334,0,0.1448017
95407046,0,0,49.24284,33.14789,-7.566644,1.356301,0,0.2214889
95407156,1,0,49.09658,32.98239,-7.56216,1.488134,0,0.1897733
95407281,1,0,48.90728,32.77415,-7.556411,2.014058,0,0.1643375
95407390,1,0,48.64616,32.49345,-7.548213,2.713067,0,0.1896163
95407500,0,0,48.30811,32.13505,-7.536869,3.254447,0,0.2339597
95407640,0,0,47.92442,31.73476,-7.523018,3.474072,0,0.1859108
95407843,0,0,47.53039,31.32499,-7.507531,3.469552,0,0.195404
95407937,0,0,47.14254,30.92017,-7.490917,3.426506,0,0.1806598
95408046,0,0,46.76004,30.52032,-7.473228,3.383994,0,0.1673668
95408140,0,0,46.38348,30.1254,-7.454506,3.34201,0,0.204742
95408234,0,0,46.01016,29.73535,-7.434798,3.300547,0,0.2052283
95408437,0,0,45.64154,29.35011,-7.414145,3.259597,0,0.1758539
95408531,0,0,45.28184,28.96963,-7.392591,3.219157,0,0.1774618
95408640,0,0,44.92683,28.59384,-7.370173,3.179219,0,0.2397496
95408734,1,0,44.57204,28.21822,-7.346644,3.256653,0,0.1707575
95408875,1,0,44.18943,27.8154,-7.320187,3.611403,0,0.244764
95408968,1,0,43.74372,27.35113,-7.288145,4.238117,0,0.2417215
95409078,1,0,43.21121,26.8011,-7.248059,4.991281,0,0.2124387
95409203,1,0,42.59818,26.16916,-7.199165,5.516881,0,0.1963719
95409406,1,0,41.89624,25.45267,-7.139997,6.381952,0,0.2544895
95409531,1,0,41.11753,24.65652,-7.069544,7.027467,0,0.2870049
95409656,1,0,40.24372,23.77006,-6.985947,7.703296,0,0.2476618
95409671,1,0,39.28561,22.80022,-6.888347,8.554999,0,0.2416684
95409781,1,0,38.2454,21.7502,-6.775173,9.289166,0,0.2399323
95410000,0,0,37.12513,20.62164,-6.643629,9.91843,0,0.2692673
95410125,0,0,35.94788,19.43211,-6.497635,10.30125,0,0.4089119
95410218,0,0,34.75968,18.21322,-6.34472,10.55825,0,0.6086032
95410328,0,0,33.60702,17.00791,-6.195824,10.38075,0,0.8094332
95410421,0,0,32.50632,15.82921,-6.051111,10.25449,0,1.147316
95410531,0,0,31.45012,14.66955,-5.908206,9.884911,0,1.408397
95410625,0,0,30.43204,13.52684,-5.766075,9.976122,0,1.558604
95410765,0,0,29.44651,12.41458,-5.622483,9.782362,0,1.568448
95410968,0,0,28.45819,11.32419,-5.471749,9.446157,0,1.332045
95411062,0,1,27.44989,10.25838,-5.31153,9.316525,0,1.050592
95411203,0,1,26.49765,9.284447,-5.153424,8.14174,0,0.8583891
95411296,0,1,25.7382,8.520685,-5.018306,6.296905,0,0.6932437
95411406,0,0,25.18191,7.962539,-4.912189,4.503801,0,0.5882838
95411531,0,0,24.84426,7.588193,-4.838768,2.899728,0,0.8958306
95411625,0,0,24.7152,7.363721,-4.794297,1.947192,0,1.302366
95411734,0,0,24.66418,7.16292,-4.754382,1.955368,0,1.800843
95411828,0,0,24.66786,6.965733,-4.714226,1.931125,0,2.124882
95411953,0,0,24.69707,6.77248,-4.673244,1.907097,0,2.164181
95412062,1,0,24.73259,6.576363,-4.631123,2.060388,0,2.42417
95412187,1,0,24.76894,6.352076,-4.583234,2.531316,0,2.86794
95412421,1,0,24.77736,6.071991,-4.521487,3.271654,0,3.205312
